"Conversion ID","Click ID","Click Date","Conversion Date","Recorded On","Click to Conversion Time",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Publisher Sub ID 5","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
539762559,d53e76033ef04180980264114dae59ee,"2025-07-26 09:27:38","2025-07-26 11:28:08","2025-07-27 15:26:55",02:00:30,"Shopee PH - CPS",-,"207199687267986 | 2507265SY4KQQK",5.93,0.07,MP,Pending,,,68842f096619eb1bb9ba00e4,,,"Coffee Mug (12oz)  Insulated Kids Wide Mouth/ Flask Water Bottle Hot Cold Vacuum Tumbler Office","Home & Living","EXISTING | APP","971680254 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539756697,d5104eaae82245bfbe987e4a75de9bb7,"2025-07-23 20:23:46","2025-07-26 22:15:43","2025-07-27 15:18:22",73:51:57,"Shopee PH - CPS",-,"207238543206650 | 2507266X54GXF8",7.33,0.09,MP,Pending,,,6880d4518d52e41badf15f6a,,,"Modern Filipiniana Bolero | Cotton Embroidered | Fit M-XL","Women Clothes","EXISTING | APP","232894075 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539741214,d3f41fa71e6d4158b6a342f6bb11ce7e,"2025-07-24 14:04:35","2025-07-26 07:00:50","2025-07-27 15:04:05",40:56:15,"Shopee PH - CPS",-,"207183650220918 | 2507265B16G050",0.79,0.01,MP,Pending,,,6881ccf20222d21bb1cdf2e9,,,"【Free 3 Toothbrush Head】Electric Toothbrush With Buttery Waterproof Acoustic Adult/Child Toothbrush",Health,"EXISTING | APP","402328343 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539765092,d3f41fa71e6d4158b6a342f6bb11ce7e,"2025-07-24 14:04:35","2025-07-26 07:00:50","2025-07-27 15:30:25",40:56:15,"Shopee PH - CPS",-,"207183650220922 | 2507265B16G054",1.08,0.01,MP,Pending,,,6881ccf20222d21bb1cdf2e9,,,"6-piece Correction Tape Set, Student School Supplies, Correction Book Stationery 72m Correction Tape",Stationery,"EXISTING | APP","1128655857 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539765093,d3f41fa71e6d4158b6a342f6bb11ce7e,"2025-07-24 14:04:35","2025-07-26 07:00:50","2025-07-27 15:30:25",40:56:15,"Shopee PH - CPS",-,"207183650220921 | 2507265B16G053",3.88,0.05,MP,Pending,,,6881ccf20222d21bb1cdf2e9,,,"Large capacity Pencil Case Purple Canvas Pencil bag Cute Kawaii Pink Pencil Case Storage Bag Student Girl Stationery",Stationery,"EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539765096,d3f41fa71e6d4158b6a342f6bb11ce7e,"2025-07-24 14:04:35","2025-07-26 07:00:50","2025-07-27 15:30:25",40:56:15,"Shopee PH - CPS",-,"207183650220920 | 2507265B16G052",2.03,0.02,MP,Pending,,,6881ccf20222d21bb1cdf2e9,,,"12Pcs/Set Press Gel Pen 0.5mm Black Quick Drying Ballpen Signature Pen for Writing School Supplies",Stationery,"EXISTING | APP","1254042346 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539765098,d3f41fa71e6d4158b6a342f6bb11ce7e,"2025-07-24 14:04:35","2025-07-26 07:00:50","2025-07-27 15:30:25",40:56:15,"Shopee PH - CPS",-,"207183650220919 | 2507265B16G051",5.74,0.07,MP,Pending,,,6881ccf20222d21bb1cdf2e9,,,"Women Comfortable Soft Leather casual high heel shoes","Women Shoes","EXISTING | APP","502207313 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539765101,d3f41fa71e6d4158b6a342f6bb11ce7e,"2025-07-24 14:04:35","2025-07-26 07:00:50","2025-07-27 15:30:26",40:56:15,"Shopee PH - CPS",-,"207183650220917 | 2507265B16G04Y",5.93,0.08,MP,Pending,,,6881ccf20222d21bb1cdf2e9,,,"Large capacity High School Student Backpack Schoolbag Korean Girl Backpack Waterproof Bag for Women","Women Bags","EXISTING | APP","815716778 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539669948,d3f41fa71e6d4158b6a342f6bb11ce7e,"2025-07-24 14:04:35","2025-07-26 07:00:50","2025-07-27 14:31:39",40:56:15,"Shopee PH - CPS",-,"207183650220923 | 2507265B16G055",1.54,0.02,MP,Pending,,,6881ccf20222d21bb1cdf2e9,,,"FIND Clipboard A4 Long With Cover File Folder Organizer Legal Size Office School Supplies Writing Pa",Stationery,"EXISTING | APP","654819301 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761942,d3e689521bae4b5b878cd458f4625a0c,"2025-07-23 10:31:01","2025-07-26 12:37:40","2025-07-27 15:26:04",74:06:39,"Shopee PH - CPS",-,"207203859232570 | 2507265WUFA4QT",8.40,0.08,MP,Pending,,,688049601581591ba8a63ba5,,,"HYUNDAI Coupe MATRIX ACCENT ELANTRA GETZ # KIA CERATO Spectra # 35150-22600 / 35150-22610 # Idle Air Control Valve IACV # IDLE S",Automobiles,"EXISTING | APP","314167558 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539765813,d337a439741241df83690e4f3ed25072,"2025-07-20 21:33:14","2025-07-26 06:18:03","2025-07-27 15:31:22",128:44:49,"Shopee PH - CPS",-,"207181083292412 | 25072658MPFQ27",0.00,0.00,MP,Pending,,,687cf019e4b80e1ba7e87819,,,"???????? Cable Charger Earphone Handsfree Protector Wire Data Spiral Protective Cover","Mobile & Gadgets","EXISTING | APP","775641525 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539765816,d337a439741241df83690e4f3ed25072,"2025-07-20 21:33:14","2025-07-26 06:18:03","2025-07-27 15:31:22",128:44:49,"Shopee PH - CPS",-,"207181083292412 | 25072658MPFQ27",2.97,0.04,MP,Pending,,,687cf019e4b80e1ba7e87819,,,"Xiaomi 67W fast turbo charger for mi Redmi 120W Note14 13 12 1110 9 8 7 pro K20 K30 Pro Poco adapter","Mobile & Gadgets","EXISTING | APP","775641525 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539597672,d2b3efea1d914481a3fcad381643e5f7,"2025-07-25 20:18:50","2025-07-26 17:05:34","2025-07-27 13:50:20",20:46:44,"Shopee ID (Media Buyers) - CPS",-,"207219935225656 | 2507266CTJJ8WA",5.03,0.07,MP,Pending,,,6883762a5dcc983096f276a0,,,"Celana Panjang Sifon gaya korea wanita dewasa - Butik siLuna Nirmala","Pakaian Wanita","EXISTING | APP","259738399 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539762351,d2afa64aab17459592c11f6ebd9e5503,"2025-07-26 10:25:19","2025-07-26 13:36:11","2025-07-27 15:26:38",03:10:52,"Shopee PH - CPS",-,"207207370285577 | 2507266143PQY1",2.47,0.03,MP,Pending,,,68843c8e6619eb1bb9ecf4fe,,,"Rose.nail 7Pcs/Set Nail Clipper Set Clean Brush Cuticle Pushers Trimmer Manicure Nail Care Nail Tool",Beauty,"EXISTING | APP","492204989 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539762354,d2afa64aab17459592c11f6ebd9e5503,"2025-07-26 10:25:19","2025-07-26 13:36:11","2025-07-27 15:26:38",03:10:52,"Shopee PH - CPS",-,"207207370285576 | 2507266143PQY0",0.26,0.00,MP,Pending,,,68843c8e6619eb1bb9ecf4fe,,,"5in1 Manicure Set-  Nail Polish Remover Cuticle Remover Acetone Merthiolate Pusher Nail File",Beauty,"EXISTING | APP","43872954 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539762355,d2afa64aab17459592c11f6ebd9e5503,"2025-07-26 10:25:19","2025-07-26 13:36:11","2025-07-27 15:26:38",03:10:52,"Shopee PH - CPS",-,"207207370285575 | 2507266143PQXY",0.87,0.01,MP,Pending,,,68843c8e6619eb1bb9ecf4fe,,,"AS Ashley Shine AS1007 Colorless Ordinary Clear Nail Polish 20ml",Beauty,"EXISTING | APP","13634024 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539756332,d207625008f2491c83f33edcb4531c3e,"2025-07-25 22:24:22","2025-07-26 22:22:54","2025-07-27 15:17:50",23:58:32,"Shopee PH - CPS",-,"207238974291002 | 2507266XHYMU5R",3.80,0.05,MP,Pending,,,68839396b470322ea54a8102,,,"NICE 125 / RS 125 2003 STOCK THAI DECALS",Motorcycles,"EXISTING | APP","108430166 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539754965,d2015e2575a34f3687554df632bb007b,"2025-07-26 10:32:57","2025-07-26 22:48:49","2025-07-27 15:15:51",12:15:52,"Shopee PH - CPS",-,"207240528236731 | 2507267009K6U6",9.10,0.12,MP,Pending,,,68843e5889c96f1baaf6104a,,,"KENDRA MANILA / CENDI 1"" INCH MARY JANE (NEW IN) (MARIKINA MADE HIGH-QUALITY)","Women Shoes","EXISTING | APP","348216865 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761687,d1e03dcfbe484650a097175e85e3bc67,"2025-07-25 20:04:32","2025-07-26 15:35:09","2025-07-27 15:25:42",19:30:37,"Shopee PH - CPS",-,"207214509296807 | 25072667RV0280",1.66,0.02,MP,Pending,,,688372cf6e73203c1cc5aee0,,,"Case Xiaomi Poco M7 M6 Pro M5 M5s M4 Pro M3 Pro 5G Case Cute NIKE Logo Casing TPU Soft Phone Case","Mobile & Gadgets","EXISTING | APP","690643208 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539764447,d0dc624a571043e991b888aadcbce7c8,"2025-07-22 18:49:17","2025-07-26 10:52:32","2025-07-27 15:29:30",88:03:15,"Shopee PH - CPS",-,"207197552286802 | 2507265QYGHB07",4.16,0.05,MP,Pending,,,687f6cadacbea51b8a0025ba,,,"SCD PEELING LOTION 50ml | 100ml",Beauty,"EXISTING | APP","1456038835 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539766929,d0dc2f9107c1460b9d12f158615d2f29,"2025-07-22 12:38:04","2025-07-26 04:41:29","2025-07-27 15:33:00",88:03:25,"Shopee PH - CPS",-,"207175289218995 | 2507265380T72V",1.59,0.01,MP,Pending,,,687f15ab2918de1ba060b651,,,"2.5inch SATA External Case USB 3.0 2.0 5Gbps HDD Hard Enclosure Disk Case Box for Laptop","Computers & Accessories","EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539765739,cee6022a830941808c3a8ba501c5f245,"2025-07-25 22:52:20","2025-07-26 07:55:45","2025-07-27 15:31:16",09:03:25,"Shopee PH - CPS",-,"207186944258399 | 2507265E3BWRRJ",5.77,0.07,MP,Pending,,,68839a23801d64314feab28f,,,"DASEN COD 338-1 Glass Heels 3.5inches Elegant fashion for women","Women Shoes","EXISTING | APP","41471455 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539754924,ce224f89bec74ee2b695b792c7c237c8,"2025-07-26 11:50:55","2025-07-26 21:18:20","2025-07-27 15:15:48",09:27:25,"Shopee PH - CPS",-,"207235100252110 | 2507266TXH2E56",1.36,0.01,MP,Pending,,,6884509cb22aa61bbcc21ead,,,"Kids Blue Light Blocking Glasses Anti-Eye Strain For Computer Gaming & Reading","Baby & Kids Fashion","EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539765572,cdd2fcc0429c4474bbca3fcc9b9ad63f,"2025-07-23 12:00:48","2025-07-26 08:06:58","2025-07-27 15:31:02",68:06:10,"Shopee PH - CPS",-,"207187618226435 | 2507265EQENTR2",1.68,0.02,MP,Pending,,,68805e6fe204b81ba2dbe247,,,"Twins Lampein Medium 15's","Mom & Baby","EXISTING | APP","161728775 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539758894,cdb8c3f1c0594dd7a801bd47255ae12e,"2025-07-22 14:11:14","2025-07-26 18:13:34","2025-07-27 15:21:44",100:02:20,"Shopee PH - CPS",-,"207224013245693 | 2507266GM3NRC6",0.31,0.00,MP,Pending,,,687f2b8200349e1b9521d3cc,,,"1 3 5 METER Nano Tape Double-Sided Multifunction Strongly Sticky Adhesive Tape Traceless Strips 1M 2","Home & Living","EXISTING | APP","543654242 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761424,cc19dcea8a314905a7c08560257d7736,"2025-07-23 11:45:34","2025-07-26 15:46:26","2025-07-27 15:25:21",76:00:52,"Shopee PH - CPS",-,"207215187299060 | 25072668D2K1HE",1.21,0.01,MP,Pending,,,68805addcec3981bad81f685,,,"Pink Flash Ohmyhoney Blush Soft Powder Naturally Pigmented Blusher",Beauty,"EXISTING | APP","421643926 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539761115,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:55",56:09:26,"Shopee PH - CPS",-,"207208989259171 | 25072662MBP1DN",10.95,0.13,MP,Pending,,,688159e79529d61ba62bbd1e,,,"3 in 1 Bedsheet No Lukot No Gusot Single/Double/Queen/King Korean Plain Bedsheet With 2 Pillowcases","Home & Living","EXISTING | APP","458005147 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761118,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:55",56:09:26,"Shopee PH - CPS",-,"207208989259170 | 25072662MBP1DM",17.96,0.22,MP,Pending,,,688159e79529d61ba62bbd1e,,,"100sets toothbrush,toothpaste,shampoo,soap,box HOTEL GUEST KIT SET - HOTEL AMENITIES【DIAMOND HOTEL】","Home & Living","EXISTING | APP","1015677289 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761124,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:56",56:09:26,"Shopee PH - CPS",-,"207208989259169 | 25072662MBP1DK",5.02,0.06,MP,Pending,,,688159e79529d61ba62bbd1e,,,"Waterproof Mattress Protector Single/Double/Queen/King Size Fitted Sheet Bed Sheet Cover Mattress Topper","Home & Living","EXISTING | APP","873483630 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539761127,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:56",56:09:26,"Shopee PH - CPS",-,"207208989259169 | 25072662MBP1DK",6.00,0.07,MP,Pending,,,688159e79529d61ba62bbd1e,,,"Waterproof Mattress Protector Single/Double/Queen/King Size Fitted Sheet Bed Sheet Cover Mattress Topper","Home & Living","EXISTING | APP","873483630 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539761129,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:56",56:09:26,"Shopee PH - CPS",-,"207208989259169 | 25072662MBP1DK",13.69,0.16,MP,Pending,,,688159e79529d61ba62bbd1e,,,"100% Waterproof Quilted Cotton Bed Sheet Machine Washable Dust Resistant Fully Wrapped Anti-Slip Mattress Protector Bed Cover","Home & Living","EXISTING | APP","873483630 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539761130,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:56",56:09:26,"Shopee PH - CPS",-,"207208989259168 | 25072662MBP1DJ",8.59,0.10,MP,Pending,,,688159e79529d61ba62bbd1e,,,"HOTEL QUALITY STRIPE BEDSHEET WITH 2 PILLOWCASE(HOTEL AND CONDOMINIUM USE)","Home & Living","EXISTING | APP","490777110 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761133,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:56",56:09:26,"Shopee PH - CPS",-,"207208989259168 | 25072662MBP1DJ",3.18,0.04,MP,Pending,,,688159e79529d61ba62bbd1e,,,"HOTEL QUALITY STRIPE BEDSHEET WITH 2 PILLOWCASE(HOTEL AND CONDOMINIUM USE)","Home & Living","EXISTING | APP","490777110 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761135,cb6139adef7545398bbd00b117935060,"2025-07-24 05:53:43","2025-07-26 14:03:09","2025-07-27 15:24:57",56:09:26,"Shopee PH - CPS",-,"207208989259169 | 25072662MBP1DK",5.84,0.07,MP,Pending,,,688159e79529d61ba62bbd1e,,,"100% Waterproof Quilted Cotton Bed Sheet Machine Washable Dust Resistant Fully Wrapped Anti-Slip Mattress Protector Bed Cover","Home & Living","EXISTING | APP","873483630 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539765107,cadf1739c9654c11ac1fdd9332b96d0c,"2025-07-25 20:59:17","2025-07-26 08:25:37","2025-07-27 15:30:26",11:26:20,"Shopee PH - CPS",-,"207188738222005 | 2507265FRTSF93",6.09,0.03,MP,Pending,,,68837fa473a3833b09b2b072,,,"【Teacher specific】Bluetooth Voice Amplifier Portable with Wired Microphone Teacher, tour guide Loud Speaker",Audio,"EXISTING | APP","1408815584 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539760030,cad2f6a459d845c6b43cceae3aa7aec5,"2025-07-26 08:25:56","2025-07-26 15:20:59","2025-07-27 15:23:27",06:55:03,"Shopee PH - CPS",-,"207213659272480 | 25072666YHBGFC",0.21,0.00,MP,Pending,,,688420939c26d11ba4829ba9,,,"Geonest Strong Rubber Band Thick and Durable High Elastic Thickening Creative Elasticity Latex Belt","Sports & Outdoors","EXISTING | APP","1326163781 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539758265,cabe003c35bd49dcb660b65030b115ff,"2025-07-24 20:31:57","2025-07-26 18:25:25","2025-07-27 15:20:46",45:53:28,"Shopee PH - CPS",-,"207224725208453 | 2507266H9AN1DK",2.64,0.02,MP,Pending,,,688227bc1dbb1d1ba21d13b9,,,"3M 5M 10M 20M 30M 40M 50M CAT6 RJ45 Ethernet Cable Wire Outdoor UTP Lan Cable Network Cable","Computers & Accessories","EXISTING | APP","359805847 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539761251,c92183a499c9472da446d31e0b0464f1,"2025-07-26 13:30:02","2025-07-26 14:01:30","2025-07-27 15:25:07",00:31:28,"Shopee PH - CPS",-,"207208890205300 | 25072662HD7229",2.97,0.04,MP,Pending,,,688467d93d63e21bb1dc6d8b,,,"12pcs 10"" | ??????? ????? ????? ??????  | CLASS A | Reusable | aecart","Home & Living","EXISTING | APP","76970810 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539762965,c8e392a7b47d4c55af6b45a749b45391,"2025-07-25 22:31:43","2025-07-26 10:31:32","2025-07-27 15:27:29",11:59:49,"Shopee PH - CPS",-,"207196292205426 | 2507265PSXTJ1J",0.31,0.00,MP,Pending,,,6883954ab470322ea551bb4d,,,"Redmi 6 6A 7A 8 8A 9A 9C 9T 14C Note 7 8 9 9s 10 10s 11 11S 12 13 pro plus Matte Ceramic Tempered","Mobile & Gadgets","EXISTING | APP","63802209 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539754797,c882f075933642ea83b26a00d0d6d6d2,"2025-07-22 10:11:28","2025-07-26 22:52:18","2025-07-27 15:15:38",108:40:50,"Shopee PH - CPS",-,"207240738273652 | 250726706HW784",2.06,0.03,MP,Pending,,,687ef34f08cba91ba4186cbb,,,"Jorts bermudas shorts for men denim vintage","Men Clothes","EXISTING | APP","1199225973 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539760630,c88009266714461f9f70ccdd57020a1e,"2025-07-26 16:16:38","2025-07-26 17:16:53","2025-07-27 15:24:15",01:00:15,"Shopee PH - CPS",-,"207220613298929 | 2507266DES7DDB",49.92,0.29,MP,Pending,,,68848ee6ce73071bb3fc1756,,,"Simplus Air Purifier Efficient HEPA H13 Filter 330m³/h CADR Smart Auto Mode","Home Appliances","EXISTING | APP","837800828 | SHOPEE_MALL_CB | ORDERED_IN_DIFFERENT_SHOP"
539760476,c80099ce67af4b2bbce6d87f149d8497,"2025-07-24 15:27:36","2025-07-26 17:17:50","2025-07-27 15:24:03",49:50:14,"Shopee PH - CPS",-,"207220670267952 | 2507266DGFHY33",0.52,0.00,MP,Pending,,,6881e068acbea51b8aaafecb,,,"3 IN 1 Air Freshener Perfume Solid",Automobiles,"EXISTING | APP","50113519 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539763097,c726a7110e3b498385a386775be20f26,"2025-07-22 18:28:25","2025-07-26 11:15:11","2025-07-27 15:27:40",88:46:46,"Shopee PH - CPS",-,"207198910286049 | 2507265S7YM0UC",1.66,0.02,MP,Pending,,,687f67c93040271ba1eeb806,,,"2A Realme Charger Fast Charging  Micro Usb Cable+Type-C Cable 2IN1 Adapter Set","Mobile & Gadgets","EXISTING | APP","64268515 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539673086,c5d3c74e7d6d4421b080295e65955898,"2025-07-24 13:38:12","2025-07-26 10:09:42","2025-07-27 14:33:02",44:31:30,"Shopee ID (Media Buyers) - CPS",-,"207194982249066 | 2507265NJWHVS2",2.93,0.04,MP,Pending,,,6881c6c46aeb891b9215cf97,,,"Insolent - Topi Apolo News Boy Hat Corduroy All Size Dewasa Pria Wanita","Aksesoris Fashion","EXISTING | APP","417627804 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539760480,c507d686828641ca83517d3e1702730d,"2025-07-26 15:20:19","2025-07-26 16:14:07","2025-07-27 15:24:04",00:53:48,"Shopee PH - CPS",-,"207216847245217 | 25072669XHMUHR",17.28,0.21,MP,Pending,,,688481b3c2d5653246ea9f3e,,,"FRONT SHOCK for SNIPER 150",Motorcycles,"EXISTING | APP","376029647 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539764966,c4437529201b4cb2a403db8471da1fd3,"2025-07-24 07:33:22","2025-07-26 07:08:37","2025-07-27 15:30:14",47:35:15,"Shopee PH - CPS",-,"207184117251816 | 2507265BF3VSNE",2.31,0.03,MP,Pending,,,68817141f308d11ba4e3406d,,,"ssppor123 SAK 5018 Ladies Flats Doll Shoes Comfort Black Shoe Square Shoe (35-40)","Women Shoes","EXISTING | APP","168671225 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539764972,c4437529201b4cb2a403db8471da1fd3,"2025-07-24 07:33:22","2025-07-26 07:08:37","2025-07-27 15:30:15",47:35:15,"Shopee PH - CPS",-,"207184117251816 | 2507265BF3VSNE",2.29,0.03,MP,Pending,,,68817141f308d11ba4e3406d,,,"ssppor123 SAK 5018 Ladies Flats Doll Shoes Comfort Black Shoe Square Shoe (35-40)","Women Shoes","EXISTING | APP","168671225 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539762570,c24a5b08687441439f7f7af17e5e3504,"2025-07-25 09:25:53","2025-07-26 10:43:49","2025-07-27 15:26:56",25:17:56,"Shopee PH - CPS",-,"207197029299016 | 2507265QFWRS2B",0.35,0.00,MP,Pending,,,6882dd2112e3ec1b89b249c1,,,"Plus Size Clothes by Frugaleapparelshop","Women Clothes","EXISTING | APP","290045210 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539763279,c23f6d4694c74c80be50a896033feaaf,"2025-07-25 16:33:30","2025-07-26 10:25:57","2025-07-27 15:27:56",17:52:27,"Shopee PH - CPS",-,"207195957255384 | 2507265PFYCTUN",9.93,0.12,MP,Pending,,,688341591eb46f313ad3d6fa,,,"Livdry Adult Diapers S/M/L/XL (50pcs/5packs) Adult Pull-Up Pants Leak-Proof",Health,"EXISTING | APP","467314922 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539763284,c23f6d4694c74c80be50a896033feaaf,"2025-07-25 16:33:30","2025-07-26 10:25:57","2025-07-27 15:27:56",17:52:27,"Shopee PH - CPS",-,"207195957255384 | 2507265PFYCTUN",0.00,0.00,MP,Pending,,,688341591eb46f313ad3d6fa,,,"LivDry Adult Wipes 5 Sheets | Non-Alcohol, Unscented, Gentle and Convenient for Daily Use",Health,"EXISTING | APP","467314922 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539758180,c17b12b732ea4397bb7bd555b761bf6f,"2025-07-21 21:32:28","2025-07-26 20:28:26","2025-07-27 15:20:36",118:55:58,"Shopee PH - CPS",-,"207232106293375 | 2507266R59T0CD",6.12,0.08,MP,Pending,,,687e416b9e89021bb314c797,,,"Vintage LA670WGA-9A / LA670b JapanMain Complete packge",Watches,"EXISTING | APP","780820416 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539764940,c17958a2088c4b13a4a73506a47d8969,"2025-07-25 20:39:38","2025-07-26 07:10:04","2025-07-27 15:30:13",10:30:26,"Shopee PH - CPS",-,"207184204202879 | 2507265BHPTB8V",2.45,0.03,MP,Pending,,,68837b090be71b3bd1fe8658,,,"Powerhouse Multi Lock Nylon Tape Measure Sold Per Piece Phht","Home & Living","EXISTING | APP","316771489 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539764943,c17958a2088c4b13a4a73506a47d8969,"2025-07-25 20:39:38","2025-07-26 07:10:04","2025-07-27 15:30:13",10:30:26,"Shopee PH - CPS",-,"207184204202879 | 2507265BHPTB8V",1.87,0.02,MP,Pending,,,68837b090be71b3bd1fe8658,,,"Powerhouse Cutting Wheel For Metal 4 Inch Ptaa 5Pcs","Home & Living","EXISTING | APP","316771489 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539757535,c136640f94f04e2c9fdc269f91e97579,"2025-07-21 10:34:39","2025-07-26 19:24:34","2025-07-27 15:19:34",128:49:55,"Shopee PH - CPS",-,"207228274229619 | 2507266MK38M3M",9.66,0.12,MP,Pending,,,687da73f2cacc71ba3cdc719,,,"DAISEN Carburetor for Honda GX390 GX270 GX160 Gasoline Engine Waterpump Pump Boat Banka",Motorcycles,"EXISTING | APP","166564350 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539762108,c0b84b68eec44ed4bbf961d5a9cd92b5,"2025-07-25 01:51:54","2025-07-26 13:39:42","2025-07-27 15:26:17",35:47:48,"Shopee PH - CPS",-,"207207582218805 | 25072661ADTE6A",11.75,0.11,MP,Pending,,,688272ba1a2d4a1bfc029440,,,"Venezia Hazelnut Flavored Syrup 750ml","Food & Beverage","EXISTING | APP","61439847 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539755739,c0238891d04b4123b59984100b659fce,"2025-07-23 22:55:27","2025-07-26 21:04:42","2025-07-27 15:16:58",70:09:15,"Shopee PH - CPS",-,"207234282237018 | 2507266T64XG83",1.22,0.02,MP,Pending,,,6880f7dc8116f41bb6762498,,,"Karaoke Set 1709 Wireless Bluetooth Speaker with  Wireless Microphones ????? ??? ??? ???? 88???!!!",Audio,"NEW | APP","1547606098 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539766777,bedef2fdfce84b89ab63de5b09997632,"2025-07-23 07:09:08","2025-07-26 00:48:41","2025-07-27 15:32:50",65:39:33,"Shopee PH - CPS",-,"207161320242198 | 2507264P7PY6UG",11.30,0.14,MP,Pending,,,68801a13bee8521bad0c6c2c,,,"T. Post and Crown For Honda TMX125",Motorcycles,"EXISTING | APP","275750034 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
