"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
556265349,"2025-08-19 14:11:20","2025-08-24 23:44:52","2025-08-25 12:57:43","Shopee ID (Media Buyers) - CPS",-,"209749492247265 | 250824NT0KG95M",3.08,0.04,FTK,Pending,,Shopee,ID,VIVO,"OMG FAVOURITE BUNDLE! Duo Power Cover (Foundation + Bedak Padat)","Perawatan & Kecantikan","EXISTING | APP","401724234 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556288646,"2025-08-19 14:11:20","2025-08-24 20:52:36","2025-08-25 13:28:50","Shopee ID (Media Buyers) - CPS",-,"209739156238692 | 250824NGCJA6MJ",0.36,0.00,FTK,Pending,,Shopee,ID,VIVO,"Lip Balm VASELINE Lip Therapy Pelembab Bibir SENANA BQ050","Perawatan & Kecantikan","EXISTING | APP","234560314 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556290951,"2025-08-19 14:11:20","2025-08-24 20:36:28","2025-08-25 13:31:54","Shopee ID (Media Buyers) - CPS",-,"209738188226152 | 250824NFFQ4PVV",0.81,0.01,FTK,Pending,,Shopee,ID,VIVO,"Cussons Baby Cream 50gr - Cusson Krim Bayi Pelembab Kulit Bayi - Krim Muka dan Badan Bayi - BeKKu","Ibu & Bayi","EXISTING | APP","272872559 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556342408,"2025-08-19 14:11:20","2025-08-24 14:29:49","2025-08-25 14:34:34","Shopee ID (Media Buyers) - CPS",-,"209716189210168 | 250824MU038DVJ",1.60,0.02,FTK,Pending,,Shopee,ID,VIVO,"TAS GUDANG_BMB (Selatan)","Tas Wanita","EXISTING | APP","277707329 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556362120,"2025-08-19 14:11:20","2025-08-24 12:39:57","2025-08-25 14:53:00","Shopee ID (Media Buyers) - CPS",-,"209709597201460 | 250824MMUMM89N",0.71,0.01,FTK,Pending,,Shopee,ID,VIVO,"Fitting Lampu Gantung Kabel 3m 3 Meter 5m 5 Meter 10m 10 Meter Fitting Lampu Gantung Saklar","Perlengkapan Rumah","EXISTING | APP","267620840 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556386184,"2025-08-19 14:11:20","2025-08-24 10:02:43","2025-08-25 15:17:29","Shopee ID (Media Buyers) - CPS",-,"209700163218116 | 250824MC2FNN2P",0.18,0.00,FTK,Pending,,Shopee,ID,VIVO,"(TAMBAHAN) KARDUS +BUBBLE WRAP + LAKBAN AGAR TIDAK RUSAK PECAH BOCOR","Buku & Alat Tulis","EXISTING | APP","420565793 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556340105,"2025-08-19 14:11:20","2025-08-24 14:39:53","2025-08-25 14:32:27","Shopee ID (Media Buyers) - CPS",-,"209716793212507 | 250824MUJ38TNR",3.42,0.04,FTK,Pending,,Shopee,ID,VIVO,"CELANA BAWAHAN HAIGHWAIST KULOT JEANS WANITA//CELANA KULOT HAIGHWAIST JEANS SOBEK","Pakaian Wanita","EXISTING | APP","151455105 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556305033,"2025-08-19 14:11:20","2025-08-24 19:07:34","2025-08-25 13:49:31","Shopee ID (Media Buyers) - CPS",-,"209732854272588 | 250824NAGR9FCQ",18.41,0.24,FTK,Pending,,Shopee,ID,VIVO,"[COD READY] PAKET HEMAT KOMPOR + REGULATOR RINNAI RI 202S / RI-202S / RI202 S / RI 202 S (2 TUNGKU)",Elektronik,"EXISTING | APP","266909031 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556386185,"2025-08-19 14:11:20","2025-08-24 10:02:43","2025-08-25 15:17:29","Shopee ID (Media Buyers) - CPS",-,"209700163218116 | 250824MC2FNN2P",3.55,0.05,FTK,Pending,,Shopee,ID,VIVO,"Cat Semprot DITON PREMIUM DASHBOARD COATING ORIGINAL BLACK 9800 ORANGE 9803 RED 9801 YELLOW 9802 BLUE 9804 GREY 9805 BROWN 9807 ",Mobil,"EXISTING | APP","420565793 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556321929,"2025-08-19 14:11:20","2025-08-24 16:59:35","2025-08-25 14:10:11","Shopee ID (Media Buyers) - CPS",-,"209725175296280 | 250824N3BW1QN5",0.43,0.01,FTK,Pending,,Shopee,ID,VIVO,"Hio Dupa Hio Buhur Wangi India Aromaterapi Darshan Life, Cycle, Tulasi, Ullas, Savitri 1s Pouch","Perlengkapan Rumah","EXISTING | APP","60131011 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556283018,"2025-08-19 14:11:20","2025-08-24 21:33:20","2025-08-25 13:21:53","Shopee ID (Media Buyers) - CPS",-,"209741599239102 | 250824NJNC4KBB",2.13,0.03,FTK,Pending,,Shopee,ID,VIVO,"Artary Oro Pants Knit Celana Highwaist Wanita Rib Karet Celana Panjang Korean Style","Pakaian Wanita","EXISTING | APP","351650720 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556290954,"2025-08-19 14:11:20","2025-08-24 20:36:28","2025-08-25 13:31:54","Shopee ID (Media Buyers) - CPS",-,"209738188226152 | 250824NFFQ4PVV",0.57,0.01,FTK,Pending,,Shopee,ID,VIVO,"Cussons Baby Hair & Body Wash 200ml Kemasan Ekonomis - Cusson Sabun Bayi 2 in 1 - Baby Wash - BeKKu","Ibu & Bayi","EXISTING | APP","272872559 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556296586,"2025-08-19 14:11:20","2025-08-24 20:05:57","2025-08-25 13:38:53","Shopee ID (Media Buyers) - CPS",-,"209736350268567 | 250824NDRXAKTJ",0.45,0.01,FTK,Pending,,Shopee,ID,VIVO,"BANTAL LEHER KARAKTER | BANTAL LEHER CUTE | BANTAL BOBA","Koper & Tas Travel","EXISTING | APP","97356950 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556313994,"2025-08-19 14:11:20","2025-08-24 17:53:24","2025-08-25 14:00:48","Shopee ID (Media Buyers) - CPS",-,"209728404206903 | 250824N6C4CBD6",0.37,0.00,FTK,Pending,,Shopee,ID,VIVO,"Masker KF94 KOREA WARNA ISI 10",Kesehatan,"EXISTING | APP","7345707 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556397706,"2025-08-19 14:11:20","2025-08-24 08:04:09","2025-08-25 15:31:55","Shopee ID (Media Buyers) - CPS",-,"209693049204757 | 250824M5EF73UD",1.51,0.02,FTK,Pending,,Shopee,ID,VIVO,"Handuk Mandi Travel Ohanna Katun Ukuran 50x100cm - Sleppypedia","Perlengkapan Rumah","EXISTING | APP","50826359 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556313995,"2025-08-19 14:11:20","2025-08-24 17:53:24","2025-08-25 14:00:48","Shopee ID (Media Buyers) - CPS",-,"209728404206903 | 250824N6C4CBD6",0.40,0.01,FTK,Pending,,Shopee,ID,VIVO,"Masker KF94 KOREA WARNA ISI 10",Kesehatan,"EXISTING | APP","7345707 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556303244,"2025-08-19 14:11:20","2025-08-24 19:23:08","2025-08-25 13:47:21","Shopee ID (Media Buyers) - CPS",-,"209733788212975 | 250824NBCJY7EP",0.76,0.01,FTK,Pending,,Shopee,ID,VIVO,"[ZS21] Masker Duckbill 3Ply Facemask Isi 50 Pcs Mix Warna Hitam Putih Termurah",Kesehatan,"EXISTING | APP","540383816 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556310156,"2025-08-19 14:11:20","2025-08-24 18:33:10","2025-08-25 13:55:57","Shopee ID (Media Buyers) - CPS",-,"209730791229692 | 250824N8K8TBG1",4.78,0.06,FTK,Pending,,Shopee,ID,VIVO,"SAVIN PARFUM No. 276 VANILLA","Perawatan & Kecantikan","EXISTING | APP","204465630 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556312460,"2025-08-19 14:11:20","2025-08-24 18:12:46","2025-08-25 13:58:53","Shopee ID (Media Buyers) - CPS",-,"209729565253623 | 250824N7EQMKAU",7.07,0.09,FTK,Pending,,Shopee,ID,VIVO,"BENIH JAGUNG BETRAS 1 KEMASAN 5KG wes","Perlengkapan Rumah","EXISTING | APP","293833788 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556339597,"2025-08-19 14:11:20","2025-08-24 14:40:27","2025-08-25 14:31:57","Shopee ID (Media Buyers) - CPS",-,"209716827244718 | 250824MUK3QD23",0.52,0.01,FTK,Pending,,Shopee,ID,VIVO,"Foundation BB Cream Liquid Makeup Base Natural Light Moisturizing 3076","Perawatan & Kecantikan","EXISTING | APP","1467871432 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556299405,"2025-08-19 14:11:20","2025-08-24 19:42:43","2025-08-25 13:42:32","Shopee ID (Media Buyers) - CPS",-,"209734962284458 | 250824NCFJMUER",5.17,0.07,FTK,Pending,,Shopee,ID,VIVO,"Helm Solid Wanita Helm Bogo hijab Wanita Cewak Berkulitas Sudah SNI","Sepeda Motor","EXISTING | APP","25269162 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556366221,"2025-08-19 14:11:20","2025-08-24 12:13:10","2025-08-25 14:56:45","Shopee ID (Media Buyers) - CPS",-,"209707990211155 | 250824MKBR2RUS",0.92,0.01,FTK,Pending,,Shopee,ID,VIVO,"155 Sepatu Pool Kerja Kebun Perkebunan Pertanian Peternakan Anti Air Karet Size 39-43","Sepatu Pria","EXISTING | APP","1036914081 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556305549,"2025-08-19 14:11:20","2025-08-24 18:59:29","2025-08-25 13:50:08","Shopee ID (Media Buyers) - CPS",-,"209732369294452 | 250824NA29S5N9",4.32,0.06,FTK,Pending,,Shopee,ID,VIVO,"GHIMAROW Face Serum | 10 mL Serum Wajah dengan Kemasan Mini","Perawatan & Kecantikan","EXISTING | APP","43344735 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556341902,"2025-08-19 14:11:20","2025-08-24 14:21:36","2025-08-25 14:34:11","Shopee ID (Media Buyers) - CPS",-,"209715696226285 | 250824MTHD3F61",1.84,0.02,FTK,Pending,,Shopee,ID,VIVO,"Paket PMR biru madya syal ring topi Palang Merah Remaja BORDIR","Aksesoris Fashion","EXISTING | APP","122554504 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556290958,"2025-08-19 14:11:20","2025-08-24 20:36:28","2025-08-25 13:31:55","Shopee ID (Media Buyers) - CPS",-,"209738188226152 | 250824NFFQ4PVV",0.82,0.01,FTK,Pending,,Shopee,ID,VIVO,"My Baby Kids Hair & Body Cologne 100ml - Parfum Minyak Wangi untuk Badan dan Rambut Anak - BeKKu","Ibu & Bayi","EXISTING | APP","272872559 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556295054,"2025-08-19 14:11:20","2025-08-24 20:04:57","2025-08-25 13:37:01","Shopee ID (Media Buyers) - CPS",-,"209736297278045 | 250824NDQBSK26",0.76,0.01,FTK,Pending,,Shopee,ID,VIVO,"PLASTIK KLIP ziplock ISI 100 LEMBAR","Perlengkapan Rumah","EXISTING | APP","277669483 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556411536,"2025-08-19 14:11:20","2025-08-24 01:36:02","2025-08-25 15:48:35","Shopee ID (Media Buyers) - CPS",-,"209669761243413 | 250824KFRE2YYW",1.08,0.01,FTK,Pending,,Shopee,ID,VIVO,"UCUC VIVO Y19S Y28 Y21 Y21S Y21T Y21A Y33S Y33T Y29 Y50 Y30 Y30i Y35 Y18 Y81 Y83 Y100 Y22 Y16 Y19 Y02 Y03 Y02T Y12 Y15 Y17 Y20 Y","Handphone & Aksesoris","EXISTING | APP","1253962566 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556283024,"2025-08-19 14:11:20","2025-08-24 21:33:20","2025-08-25 13:21:53","Shopee ID (Media Buyers) - CPS",-,"209741599239102 | 250824NJNC4KBB",2.13,0.03,FTK,Pending,,Shopee,ID,VIVO,"Artary Oro Pants Knit Celana Highwaist Wanita Rib Karet Celana Panjang Korean Style","Pakaian Wanita","EXISTING | APP","351650720 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556021392,"2025-08-19 14:11:20","2025-08-24 00:35:59","2025-08-25 00:24:10","Shopee ID (Media Buyers) - CPS",-,"209666152267920 | 250824KCCV9MYG",0.86,0.01,FTK,Pending,,Shopee,ID,VIVO,"Karet dudukan master rem zx130","Sepeda Motor","EXISTING | APP","170003021 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556354192,"2025-08-19 14:11:20","2025-08-24 13:23:33","2025-08-25 14:45:27","Shopee ID (Media Buyers) - CPS",-,"209712212288279 | 250824MQ9JHX1K",1.93,0.03,FTK,Pending,,Shopee,ID,VIVO,"COD Setelan Wanita Remaja Kaos Crop Top dan Celana kulot hitam WINTER Korean style","Pakaian Wanita","EXISTING | APP","529712944 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556291984,"2025-08-19 14:11:20","2025-08-24 20:29:03","2025-08-25 13:33:03","Shopee ID (Media Buyers) - CPS",-,"209737743255003 | 250824NF2ES9J8",2.37,0.03,FTK,Pending,,Shopee,ID,VIVO,"Kabel xlr male to female sepasang / kabel canon male to female",Audio,"EXISTING | APP","214016235 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556354193,"2025-08-19 14:11:20","2025-08-24 13:23:33","2025-08-25 14:45:27","Shopee ID (Media Buyers) - CPS",-,"209712212288278 | 250824MQ9JHX1J",1.89,0.02,FTK,Pending,,Shopee,ID,VIVO,"One Set Do What You Love Rib","Pakaian Wanita","EXISTING | APP","16269177 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556385681,"2025-08-19 14:11:20","2025-08-24 10:13:51","2025-08-25 15:16:51","Shopee ID (Media Buyers) - CPS",-,"209700824260267 | 250824MCP636M9",2.01,0.03,FTK,Pending,,Shopee,ID,VIVO,"Glucazinc Strip isi 10 Kapsul - Glutathione Vitamin C (SEMARANG)",Kesehatan,"EXISTING | APP","698615009 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556354194,"2025-08-19 14:11:20","2025-08-24 13:23:33","2025-08-25 14:45:27","Shopee ID (Media Buyers) - CPS",-,"209712212288279 | 250824MQ9JHX1K",1.93,0.03,FTK,Pending,,Shopee,ID,VIVO,"COD Setelan Wanita Remaja Kaos Crop Top dan Celana kulot hitam WINTER Korean style","Pakaian Wanita","EXISTING | APP","529712944 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556295826,"2025-08-19 14:11:20","2025-08-24 20:07:13","2025-08-25 13:38:01","Shopee ID (Media Buyers) - CPS",-,"209736432281501 | 250824NDUCHPMB",0.71,0.01,FTK,Pending,,Shopee,ID,VIVO,"*COD*Layar Pembesar Handphone 3D lipat 12 inch Kaca pembesar F3","Handphone & Aksesoris","EXISTING | APP","34663223 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556377234,"2025-08-19 14:11:20","2025-08-24 11:04:44","2025-08-25 15:07:11","Shopee ID (Media Buyers) - CPS",-,"209703884221309 | 250824MFHC9TF8",6.43,0.08,FTK,Pending,,Shopee,ID,VIVO,"Unewell 2025 Korek Kuping Kamera / HD Alat Pembersih Telinga Kamera Korek Kuping Bayi WIFI Hubungkan APP",Kesehatan,"EXISTING | APP","1073020417 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556316050,"2025-08-19 14:11:20","2025-08-24 17:43:52","2025-08-25 14:03:36","Shopee ID (Media Buyers) - CPS",-,"209727832247463 | 250824N5U2W812",1.10,0.01,FTK,Pending,,Shopee,ID,VIVO,"BJ ( 5 LEMBAR ) KERTAS LES WARNA BUKET | KERTAS BUKET PEMBUNGKUS BUNGA | KERTAS KADO HADIAH | KERTAS WARNA","Buku & Alat Tulis","EXISTING | APP","546555710 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556317586,"2025-08-19 14:11:20","2025-08-24 17:35:20","2025-08-25 14:05:07","Shopee ID (Media Buyers) - CPS",-,"209727320253896 | 250824N5BTMQG3",2.53,0.03,FTK,Pending,,Shopee,ID,VIVO,"Horn Tweter / tweteer / Corong/ ukuran 15×19 bahan Diral/ Almunium",Audio,"EXISTING | APP","1544223977 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556405651,"2025-08-19 14:11:20","2025-08-24 05:00:46","2025-08-25 15:41:09","Shopee ID (Media Buyers) - CPS",-,"209682046250490 | 250824KU6J00A3",1.23,0.02,FTK,Pending,,Shopee,ID,VIVO,"2Me Style 10 80","Pakaian Wanita","EXISTING | APP","112960127 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556317587,"2025-08-19 14:11:20","2025-08-24 17:35:20","2025-08-25 14:05:07","Shopee ID (Media Buyers) - CPS",-,"209727320253896 | 250824N5BTMQG2",2.18,0.03,FTK,Pending,,Shopee,ID,VIVO,"SPUL SPOOL UNTUK TWEETER RCF N350 / SPUL RCF N350 -- Cocok dan Presisi",Audio,"EXISTING | APP","951911551 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556318355,"2025-08-19 14:11:20","2025-08-24 17:23:29","2025-08-25 14:05:53","Shopee ID (Media Buyers) - CPS",-,"209726609293971 | 250824N4PMKYAE",0.36,0.00,FTK,Pending,,Shopee,ID,VIVO,"PUTIH - Lampu Kota Senja Tancap 6 mata LED AJM","Sepeda Motor","EXISTING | APP","1295666056 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556283028,"2025-08-19 14:11:20","2025-08-24 21:33:20","2025-08-25 13:21:53","Shopee ID (Media Buyers) - CPS",-,"209741599239102 | 250824NJNC4KBB",2.13,0.03,FTK,Pending,,Shopee,ID,VIVO,"Artary Oro Pants Knit Celana Highwaist Wanita Rib Karet Celana Panjang Korean Style","Pakaian Wanita","EXISTING | APP","351650720 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556366484,"2025-08-19 14:11:20","2025-08-24 12:15:47","2025-08-25 14:56:54","Shopee ID (Media Buyers) - CPS",-,"209708147205583 | 250824MKGDSPAY",3.18,0.04,FTK,Pending,,Shopee,ID,VIVO,"Nivea Deodorant Black & White Roll-On 3 x 50 mL","Perawatan & Kecantikan","EXISTING | APP","65323877 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556372116,"2025-08-19 14:11:20","2025-08-24 11:38:50","2025-08-25 15:01:59","Shopee ID (Media Buyers) - CPS",-,"209705929282346 | 250824MHEAM10E",0.98,0.01,FTK,Pending,,Shopee,ID,VIVO,"jet shower / toilet shower / shower bidet / jet wasser kemasan kuning","Perlengkapan Rumah","EXISTING | APP","25894399 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556407957,"2025-08-19 14:11:20","2025-08-24 04:17:41","2025-08-25 15:43:56","Shopee ID (Media Buyers) - CPS",-,"209679460286060 | 250824KRSFTBYA",1.10,0.01,FTK,Pending,,Shopee,ID,VIVO,"GAGANG PEL LANTAI DRAGON DRAT","Perlengkapan Rumah","EXISTING | APP","236251734 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556354197,"2025-08-19 14:11:20","2025-08-24 13:23:33","2025-08-25 14:45:28","Shopee ID (Media Buyers) - CPS",-,"209712212288277 | 250824MQ9JHX1H",1.09,0.01,FTK,Pending,,Shopee,ID,VIVO,"Sweater Crop BRACK FULL Babyterry (LD 110, P 43)","Pakaian Wanita","EXISTING | APP","1144088358 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556311701,"2025-08-19 14:11:20","2025-08-24 18:09:51","2025-08-25 13:57:55","Shopee ID (Media Buyers) - CPS",-,"209729383266426 | 250824N79A2P21",2.22,0.03,FTK,Pending,,Shopee,ID,VIVO,"Lampu Tembak Laser Led Mini 2 Warna/SUPER TERANG 2 PCS/12V 20W SUPER TERANG GRADE A/LAMPU TEMBAK MINI LASER LED/HI LOW CAHAYA KU","Sepeda Motor","EXISTING | APP","898334592 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556316053,"2025-08-19 14:11:20","2025-08-24 17:43:52","2025-08-25 14:03:36","Shopee ID (Media Buyers) - CPS",-,"209727832247463 | 250824N5U2W812",0.46,0.01,FTK,Pending,,Shopee,ID,VIVO,"DB | PITA SATIN ( 2 cm ) SERBA GUNA ULANG TAHUN | KADO | BUKET | KERAJINAN TANGAN","Buku & Alat Tulis","EXISTING | APP","546555710 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556397717,"2025-08-19 14:11:20","2025-08-24 08:11:53","2025-08-25 15:32:01","Shopee ID (Media Buyers) - CPS",-,"209693513248732 | 250824M5V9RGU3",0.65,0.01,FTK,Pending,,Shopee,ID,VIVO,"Casing Hp Untuk VIVO Y95 Y93 Y93s Y91 Y91i Y91C Y90 Y1s Y81 Y81i Y81s Y83 Case HP Casing sarung Cesing Anti Drop Kasing pola kar","Handphone & Aksesoris","EXISTING | APP","1303148660 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556412822,"2025-08-19 14:11:20","2025-08-24 01:21:26","2025-08-25 15:50:09","Shopee ID (Media Buyers) - CPS",-,"209668886228239 | 250824KEXBKRR2",0.92,0.01,FTK,Pending,,Shopee,ID,VIVO,"Softcase Clear Hybrid Shockproof Anti Fall Case Vivo Y36 4G Vivo Y36 5G Vivo Y27S","Handphone & Aksesoris","EXISTING | APP","883177992 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556368278,"2025-08-19 14:11:20","2025-08-24 11:59:25","2025-08-25 14:58:36","Shopee ID (Media Buyers) - CPS",-,"209707164289797 | 250824MJK4D7SV",0.97,0.01,FTK,Pending,,Shopee,ID,VIVO,"Cocok untuk ponsel iPhone 11 13 12 14 15 Pro 7 8 6 6 S Plus MAX XR XS MAX 7Plus 8Plus-Fashion Art Vintage Muse Warna Matahari Gr","Handphone & Aksesoris","EXISTING | APP","1531608296 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556382358,"2025-08-19 14:11:20","2025-08-24 10:54:55","2025-08-25 15:12:48","Shopee ID (Media Buyers) - CPS",-,"209703294284297 | 250824MEYSPDHJ",0.28,0.00,FTK,Pending,,Shopee,ID,VIVO,"KOI STORE 3.8cm Dot Bayi Nipple Silikon Dot Pengganti BPA FREE Peristaltic Plus Standar / Slim Neck Nipple / dot ulir","Ibu & Bayi","EXISTING | APP","1207031794 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556339095,"2025-08-19 14:11:20","2025-08-24 14:45:24","2025-08-25 14:31:26","Shopee ID (Media Buyers) - CPS",-,"209717124291431 | 250824MUUY0KFP",5.77,0.08,FTK,Pending,,Shopee,ID,VIVO,"Tsabine - Keiko Overall (Belum Termasuk Inner) Gamis Wanita Baju Kodok Katun Toyobo Polos Saku Korean Style","Pakaian Wanita","NEW | APP","223905447 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556354199,"2025-08-19 14:11:20","2025-08-24 13:23:33","2025-08-25 14:45:28","Shopee ID (Media Buyers) - CPS",-,"209712212288277 | 250824MQ9JHX1H",1.25,0.02,FTK,Pending,,Shopee,ID,VIVO,"Sweater Crop BRACK FULL Babyterry (LD 110, P 43)","Pakaian Wanita","EXISTING | APP","1144088358 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556296855,"2025-08-19 14:11:20","2025-08-24 20:01:57","2025-08-25 13:39:09","Shopee ID (Media Buyers) - CPS",-,"209736117232881 | 250824NDJ03AGB",0.33,0.00,FTK,Pending,,Shopee,ID,VIVO,"SANSURBAGS Tote Bag DNB Tas Samping Kanvas Totebag Wanita Fashion Korea","Tas Wanita","EXISTING | APP","180423085 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556317591,"2025-08-19 14:11:20","2025-08-24 17:25:00","2025-08-25 14:05:08","Shopee ID (Media Buyers) - CPS",-,"209726700245486 | 250824N4SBBF67",4.08,0.05,FTK,Pending,,Shopee,ID,VIVO,"back alarm mundur truk pri-pri 3 nada terbaru Arabican 12-24V Viral Sulawesi volume keras",Mobil,"EXISTING | APP","224108276 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556337048,"2025-08-19 14:11:20","2025-08-24 14:57:37","2025-08-25 14:29:13","Shopee ID (Media Buyers) - CPS",-,"209717856282804 | 250824MVHS3CNJ",7.15,0.09,FTK,Pending,,Shopee,ID,VIVO,"Zeodda Zeno Sepatu Sneakers Wanita Casual 1082","Sepatu Wanita","EXISTING | APP","867817945 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556022168,"2025-08-19 14:11:20","2025-08-24 00:42:53","2025-08-25 00:25:33","Shopee ID (Media Buyers) - CPS",-,"209666573204822 | 250824KCSDQPMN",7.60,0.10,FTK,Pending,,Shopee,ID,VIVO,"MASTER REM RADIAL KRS SET KIRI KANAN UNIVERSAL MIO BEAT VARIO SCOOPY GENIO LEXI AEROX FIZ R JUPITER SMASH RX KING SATRIA FU SONI","Sepeda Motor","EXISTING | APP","552559166 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556352920,"2025-08-19 14:11:20","2025-08-24 13:29:20","2025-08-25 14:44:21","Shopee ID (Media Buyers) - CPS",-,"209712560217527 | 250824MQKXC2AY",9.24,0.12,FTK,Pending,,Shopee,ID,VIVO,"Bunny hat /Topi kelinci led musik dan gerak","Fashion Bayi & Anak","EXISTING | APP","129347760 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556316056,"2025-08-19 14:11:20","2025-08-24 17:43:52","2025-08-25 14:03:36","Shopee ID (Media Buyers) - CPS",-,"209727832247463 | 250824N5U2W812",0.65,0.01,FTK,Pending,,Shopee,ID,VIVO,"( 50 cm ) MESH renda Buket Salju / Star / jaring laba-laba , renda buket","Perlengkapan Rumah","EXISTING | APP","546555710 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556350873,"2025-08-19 14:11:20","2025-08-24 13:38:18","2025-08-25 14:42:31","Shopee ID (Media Buyers) - CPS",-,"209713097244649 | 250824MR3XGW8V",3.49,0.05,FTK,Pending,,Shopee,ID,VIVO,"Sepatu PDH Kerja Resmi Dinas TNI Polri Polisi Satpam Security SEPATU PDH,SEPATU PDH TNI POLRI SECURITY PRIA","Sepatu Pria","EXISTING | APP","181584890 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556321689,"2025-08-19 14:11:20","2025-08-24 16:56:26","2025-08-25 14:09:58","Shopee ID (Media Buyers) - CPS",-,"209724985282095 | 250824N367U4GK",0.31,0.00,FTK,Pending,,Shopee,ID,VIVO,"AS Sikat Mandi Dua Sisi Spon Bulu Lembut Gagang Panjang Sikat Gosok Punggung","Perlengkapan Rumah","EXISTING | APP","323855248 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
