"Conversion ID","Click ID","Click Date","Conversion Date","Recorded On","Click to Conversion Time",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Publisher Sub ID 5","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
539132469,b72e567a70404d8ca19edc2b5922f517,"2025-07-20 19:07:40","2025-07-25 10:33:18","2025-07-26 15:01:53",111:25:38,"Shopee ID (Media Buyers) - CPS",-,"207109998253508 | 25072536E6GA17",3.19,0.04,MP,Pending,,,687ccdfca685401b9294af8a,,,"Sepatu Pria Sneakers Sepatu Cowok Sneakers Pria Modis Premium Trendy BS-29","Olahraga & Outdoor","EXISTING | APP","27783469 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539240844,b6cd3ccd0bd24c4ea3c31f4db38be585,"2025-07-22 15:45:29","2025-07-25 09:06:49","2025-07-26 16:20:19",65:21:20,"Shopee PH - CPS",-,"207104809297772 | 25072531KHWWDY",0.00,0.00,MP,Pending,,,687f41987acb641bac522bb6,,,"HOMEMORY Christmas Lights Solar Outdoor Lights Waterproof Solar String Lights for Garden Xmas Decor","Home & Living","EXISTING | APP","946419016 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539240848,b6cd3ccd0bd24c4ea3c31f4db38be585,"2025-07-22 15:45:29","2025-07-25 09:06:49","2025-07-26 16:20:19",65:21:20,"Shopee PH - CPS",-,"207104809297772 | 25072531KHWWDY",0.00,0.00,MP,Pending,,,687f41987acb641bac522bb6,,,"HOMEMORY Christmas Lights Solar Firework Light 150LED Waterproof Solar Garden Light","Home & Living","EXISTING | APP","946419016 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539240852,b6cd3ccd0bd24c4ea3c31f4db38be585,"2025-07-22 15:45:29","2025-07-25 09:06:49","2025-07-26 16:20:20",65:21:20,"Shopee PH - CPS",-,"207104809297772 | 25072531KHWWDY",2.45,0.03,MP,Pending,,,687f41987acb641bac522bb6,,,"Beanie Beauty Men Unisex Retro Cotton Skullcap Sailor Cap Adjustable Brimless Hats Outdoor","Fashion Accessories","EXISTING | APP","946419016 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539240858,b6cd3ccd0bd24c4ea3c31f4db38be585,"2025-07-22 15:45:29","2025-07-25 09:06:49","2025-07-26 16:20:20",65:21:20,"Shopee PH - CPS",-,"207104809297772 | 25072531KHWWDY",0.00,0.00,MP,Pending,,,687f41987acb641bac522bb6,,,"HOMEMORY Christmas Lights 10M String Lights Party Decoration Outdoor Waterproof Christmas Light","Home & Living","EXISTING | APP","946419016 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539228066,b69990b76ae34598ab5753f91b0df056,"2025-07-25 16:31:51","2025-07-25 20:32:51","2025-07-26 16:04:37",04:01:00,"Shopee PH - CPS",-,"207145970235404 | 25072547X81WAJ",3.51,0.04,MP,Pending,,,688340f78357b630868f15a7,,,"ORALHOE Probiotic Whitening Toothpaste for Brightening Teeth and Promoting Oral Health",Health,"EXISTING | APP","1082808326 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539227781,b4dd0b02eeca4ee394d6a04b1c695de9,"2025-07-23 05:14:33","2025-07-25 19:12:29","2025-07-26 16:04:13",61:57:56,"Shopee PH - CPS",-,"207141149298018 | 25072543EJEGAT",0.35,0.00,MP,Pending,,,687fff3887cb001bb307a411,,,"40PCS Pimple Patches For Face, Hydrocolloid Acne Patches for Covering Zits and Blemishes, Spot Stickers, Acne Stickers Blemish P",Beauty,"EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539238001,b4c48c486bf64174a8c0ceb0dc90ac3b,"2025-07-23 22:03:12","2025-07-25 10:37:01","2025-07-26 16:16:35",36:33:49,"Shopee PH - CPS",-,"207110221264232 | 25072536MU64MX",1.92,0.02,MP,Pending,,,6880eb9f9cefdc1baf04b764,,,"Men Compression Base Layer Running Tight Shorts Sport 3/4 Cropped Pant Leggings Gym Basketball Fitness Exercise Cycling Trousers","Sports & Outdoors","NEW | APP","208584929 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539240906,b3fe3faf6800404eb5ec13e670e69c25,"2025-07-24 17:40:45","2025-07-25 10:00:05","2025-07-26 16:20:24",16:19:20,"Shopee PH - CPS",-,"207108004245061 | 25072534JRV1G4",3.63,0.04,MP,Pending,,,6881ff9dad5c7a1ba346d41c,,,"(BUY 1 TAKE 4) Hair Growth Soap Shampoo Ginseng Polygonum Soap Hair Grower Darkening Shampoo Bar",Beauty,"EXISTING | APP","1093273792 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539234160,b2c8c746b933421fba7c68f598447afd,"2025-07-22 19:06:43","2025-07-25 15:05:43","2025-07-26 16:11:30",67:59:00,"Shopee PH - CPS",-,"207126343214624 | 2507253NNA8YT7",1.22,0.01,MP,Pending,,,687f70c3460f7c1bb2275c7a,,,"[lch_mall] Baolilai Aerosol Insecticide insect spray Big Bottle 750ml","Home & Living","EXISTING | APP","64136392 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539227339,b2bbd525de2d4fd78b45612f6568e213,"2025-07-24 18:26:57","2025-07-25 21:36:07","2025-07-26 16:03:36",27:09:10,"Shopee PH - CPS",-,"207149767228948 | 2507254BFD4WD0",1.73,0.02,MP,Pending,,,68820a70cd373d1b9e6a3c17,,,"GFive Brand Spinning Tops X Toys Gift for Children BX-07","Hobbies & Collections","EXISTING | APP","228530051 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539235654,b27e48aff8e0424891ca6f268e9d6697,"2025-07-24 18:16:50","2025-07-25 11:23:30","2025-07-26 16:13:32",17:06:40,"Shopee PH - CPS",-,"207113009265786 | 250725397X16NH",1.92,0.02,MP,Pending,,,68820811e9131d1bb05cb16a,,,"SeasonUp Cloves Whole (200gram)/Imported Cloves/Natural Cloves","Food & Beverage","EXISTING | APP","703956559 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539234334,b2708d881f494a26a7443820389d495c,"2025-07-23 18:34:08","2025-07-25 16:35:57","2025-07-26 16:11:44",46:01:49,"Shopee PH - CPS",-,"207131757218277 | 2507253TPNF2A6",3.26,0.03,MP,Pending,,,6880ba9f49d6c21ba24dcf79,,,"1pc. NANOMOLY OIL MAXIMIZER 60ML",Automobiles,"EXISTING | APP","1479928963 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539133892,b262f20bea8b43e1b4365c85768d0144,"2025-07-24 21:09:59","2025-07-25 10:25:02","2025-07-26 15:02:44",13:15:03,"Shopee ID (Media Buyers) - CPS",-,"207109502279451 | 25072535YDG7S6",1.38,0.02,MP,Pending,,,688230a70e8e371bb92badab,,,"CONECTOR T TOA MONO TO 2 COVER TOA",Audio,"EXISTING | APP","792378465 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539133896,b262f20bea8b43e1b4365c85768d0144,"2025-07-24 21:09:59","2025-07-25 10:25:02","2025-07-26 15:02:44",13:15:03,"Shopee ID (Media Buyers) - CPS",-,"207109502279451 | 25072535YDG7S6",1.19,0.01,MP,Pending,,,688230a70e8e371bb92badab,,,"TERMINAL SPEAKER 2PIN BULAT HALUS",Audio,"EXISTING | APP","792378465 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539133900,b262f20bea8b43e1b4365c85768d0144,"2025-07-24 21:09:59","2025-07-25 10:25:02","2025-07-26 15:02:44",13:15:03,"Shopee ID (Media Buyers) - CPS",-,"207109502279451 | 25072535YDG7S6",2.15,0.03,MP,Pending,,,688230a70e8e371bb92badab,,,"LAMPU LED JUMBO 1MATA 12V 1,5W KUNING (PEMBELIAN MINIMAL 10PCS)",Elektronik,"EXISTING | APP","792378465 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539133904,b262f20bea8b43e1b4365c85768d0144,"2025-07-24 21:09:59","2025-07-25 10:25:02","2025-07-26 15:02:44",13:15:03,"Shopee ID (Media Buyers) - CPS",-,"207109502279451 | 25072535YDG7S6",28.71,0.36,MP,Pending,,,688230a70e8e371bb92badab,,,"MIC SHURE II BETA 58 MUTU TERBAIK",Audio,"EXISTING | APP","792378465 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539133908,b262f20bea8b43e1b4365c85768d0144,"2025-07-24 21:09:59","2025-07-25 10:25:02","2025-07-26 15:02:44",13:15:03,"Shopee ID (Media Buyers) - CPS",-,"207109502279451 | 25072535YDG7S6",15.25,0.19,MP,Pending,,,688230a70e8e371bb92badab,,,"SYNCHRONOUS MOTOR KIPAS ANGIN ROTARY SWING DINAMO KIPAS",Elektronik,"EXISTING | APP","792378465 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539133912,b262f20bea8b43e1b4365c85768d0144,"2025-07-24 21:09:59","2025-07-25 10:25:02","2025-07-26 15:02:45",13:15:03,"Shopee ID (Media Buyers) - CPS",-,"207109502279451 | 25072535YDG7S6",3.39,0.04,MP,Pending,,,688230a70e8e371bb92badab,,,"JEPITAN AKI CAPET ACCU COOPER 30A TANGGUNG 7CM",Mobil,"EXISTING | APP","792378465 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539228961,b22856964725401c952df36216a2c39d,"2025-07-25 15:27:54","2025-07-25 18:58:51","2025-07-26 16:05:42",03:30:57,"Shopee PH - CPS",-,"207140330236497 | 25072542P5ARYK",2.08,0.03,MP,Pending,,,688331f75dcc983096230d6b,,,"Case + Anti-Spy Film For Samsung A06 A05 A04 Casing Case Exquisite and luxurious texture phone case Cover","Mobile & Gadgets","EXISTING | APP","443915057 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539228732,b16c9debf2e24599a3782ff32f389034,"2025-07-25 18:40:51","2025-07-25 19:42:57","2025-07-26 16:05:29",01:02:06,"Shopee PH - CPS",-,"207142977261832 | 2507254551QRSC",2.18,0.03,MP,Pending,,,68835f322fcd47309a40d2ca,,,"Aplaz Natural Diaper Baby Diapers Imported TAPE/PANTS 50pcs Breathable Ultra Thin And Dry Unisex","Mom & Baby","EXISTING | APP","1127450936 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539234559,b16920fc244f485281e4cd8a8a74b107,"2025-07-24 21:01:20","2025-07-25 13:48:36","2025-07-26 16:12:02",16:47:16,"Shopee PH - CPS",-,"207121717222003 | 2507253HBEJX84",1.04,0.01,MP,Pending,,,68822ea01873b61ba261f6f1,,,"Transparent Bathroom Tissue Box Punch-Free Wall Mounted Toilet Paper Case Phone Rack Self Hygiene","Home & Living","EXISTING | APP","534655487 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539226738,b07985b1135b4e0d995aecc9b0ab193d,"2025-07-21 22:09:21","2025-07-25 20:51:39","2025-07-26 16:02:44",94:42:18,"Shopee PH - CPS",-,"207147099239723 | 25072548YVRBK3",2.62,0.03,MP,Pending,,,687e4a10182ff01bb1cee502,,,"Case for Realme 11 Pro Plus 5G funda bamboo wood pattern Leather phone cover Luxury coque for oppo realme 11 pro case capa","Mobile & Gadgets","EXISTING | APP","267142080 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539227501,aecd57289059425ba555ea3ee5816dcf,"2025-07-21 09:09:25","2025-07-25 22:22:36","2025-07-26 16:03:49",109:13:11,"Shopee PH - CPS",-,"207152556206586 | 2507254E2GWRDC",2.89,0.03,MP,Pending,,,687d934453b4571bb03f4a85,,,"BUY 1 TAKE 1 Victoria Secret Perfum original Perfume for women long lasting 24Hours 250ML vanilla",Beauty,"EXISTING | APP","603945582 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539234372,ae6e5cff973d46228c752cf444cf4d64,"2025-07-25 12:34:30","2025-07-25 13:52:47","2025-07-26 16:11:47",01:18:17,"Shopee PH - CPS",-,"207121967261084 | 2507253HJW1EDY",2.11,0.03,MP,Pending,,,68830956048cb71bac0e7c68,,,"TinyBliss Baby Hair Oil Serum Baby hair oil hair growth serum fast hair growth 50ml","Mom & Baby","EXISTING | APP","579305435 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539244021,ade105520d4a4c898722427012b7beae,"2025-07-24 15:12:21","2025-07-25 04:50:57","2025-07-26 16:23:37",13:38:36,"Shopee PH - CPS",-,"207089456242088 | 2507252KA041S6",4.23,0.02,MP,Pending,,,6881dcd58beb2d1b8625c081,,,"Mappgas Torch Gas MAPP PRO 3600⁰F Used by Professionals (Sold Per Piece)","Home Appliances","EXISTING | APP","545402038 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539241410,ad870ff08f3b49e299ec15658a80cca6,"2025-07-23 23:07:24","2025-07-25 07:47:48","2025-07-26 16:21:00",32:40:24,"Shopee PH - CPS",-,"207100068207373 | 2507252W68FABF",2.77,0.02,MP,Pending,,,6880faac87cb001bb3a41cb2,,,"CQW.NO1 Portable Electric Stove Single and Double Burner Hot Plate","Home Appliances","EXISTING | APP","442091905 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539152972,acae232ee0924c11abc54e80153c58cf,"2025-07-24 12:45:02","2025-07-25 19:30:30","2025-07-26 15:15:14",30:45:28,"Shopee PH - CPS",-,"207142230258949 | 25072544ESB1TN",2.61,0.03,MP,Pending,,,6881ba4ecd373d1b9e5cae38,,,"Silicone Strap 26mm 22mm Bracelet Band for Garmin Fenix 8 51mm 47mm /7X / 6 / 5X Plus / Fenix3 hr / Forerunner 935 945 955 965","Mobile & Gadgets","EXISTING | APP","766083446 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539242196,ac044b3342814c868d0122edaf5a6e62,"2025-07-23 14:45:26","2025-07-25 06:25:51","2025-07-26 16:21:57",39:40:25,"Shopee PH - CPS",-,"207095152291461 | 2507252RKR9P31",1.39,0.01,MP,Pending,,,688085060e8e371bb95db5e6,,,"TX shop BEST QUALITY AYXU Quick Seal Flexible Rubber Coating REPAIR SPRAY 450ML leakproof HOT",Automobiles,"EXISTING | APP","394848002 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539225936,ab206580780542bfa1dec0266c170820,"2025-07-19 10:27:21","2025-07-25 21:06:28","2025-07-26 16:01:33",154:39:07,"Shopee PH - CPS",-,"207147987259155 | 25072549TBMHCS",3.35,0.04,MP,Pending,,,687b0289f8411d1bb537deac,,,"MUMMYBABY Super Absorbent and Quick Dry Soft Care Diaper Pull-up Pants Medium to XXL No Leaks","Mom & Baby","EXISTING | APP","727711619 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539244092,a98411c9e29740b0808d8374d2d75985,"2025-07-21 01:25:28","2025-07-25 01:49:32","2025-07-26 16:23:42",96:24:04,"Shopee PH - CPS",-,"207078572214970 | 250725295M9Q0B",2.29,0.03,MP,Pending,,,687d2687bf9a841bb5cd6fa0,,,"Bowknot Backpack Lightweight Corduroy Leisure Large Capacity College Bags for Girls #3603","Women Bags","EXISTING | APP","3256461 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539241470,a76aa192b606476a8e25976fd800f84b,"2025-07-24 12:01:46","2025-07-25 09:01:19","2025-07-26 16:21:04",20:59:33,"Shopee PH - CPS",-,"207104479200221 | 250725319Q476Q",1.96,0.02,MP,Pending,,,6881b02a1dbb1d1ba2831cbe,,,"E-BIKE TWO WHEELS TYPE COVER HIGH QUALITY (WATER REPELLANT, SCRATCH, AND DUST PROOF) BUILT-IN BAG","Sports & Outdoors","EXISTING | APP","914471932 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539227849,a76135e0f46c428793bd3db558ff185f,"2025-07-25 15:53:33","2025-07-25 18:21:09","2025-07-26 16:04:18",02:27:36,"Shopee PH - CPS",-,"207138069291433 | 25072540JS4FNV",4.62,0.06,MP,Pending,,,688337fd8357b63086749620,,,"Mens Antibacterial underwear Ice Mesh Summer Breathable Boxer","Men Clothes","EXISTING | APP","902005641 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539243030,a71cf13d0eb4486ea7d2b20ec28e1176,"2025-07-23 13:00:42","2025-07-25 00:40:03","2025-07-26 16:22:43",35:39:21,"Shopee PH - CPS",-,"207074403225975 | 250725259CE846",3.66,0.04,MP,Pending,,,68806c7abee8521bad3d0381,,,"Meniaoes 30pcs napkin diaper for menstruation sleeping pants napkin Night Prevent leakage Disposable",Health,"EXISTING | APP","1078149849 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539229672,a6f369fff019491faee75e4c49a0df59,"2025-07-24 13:40:18","2025-07-25 19:29:47","2025-07-26 16:06:23",29:49:29,"Shopee PH - CPS",-,"207142186239505 | 25072544DFBM0Q",3.66,0.04,MP,Pending,,,6881c73f690b9d1bb7569cc7,,,"Raider R150 Fi Motorcycle Radiator Alloy Iron Cover",Motorcycles,"EXISTING | APP","164768013 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235153,a6472ad11dd64c65883fbe0096a70f1a,"2025-07-25 11:43:32","2025-07-25 12:12:27","2025-07-26 16:12:49",00:28:55,"Shopee PH - CPS",-,"207115946268621 | 2507253BYEYAS4",0.00,0.00,MP,Pending,,,6882fd63a974441bb3df93e2,,,"Elastic Bandage Self-adhesive Muscle Finger Protective Bandage Medical Foam Strap First Aid Tape",Health,"EXISTING | APP","957127917 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235159,a6472ad11dd64c65883fbe0096a70f1a,"2025-07-25 11:43:32","2025-07-25 12:12:27","2025-07-26 16:12:50",00:28:55,"Shopee PH - CPS",-,"207115946268621 | 2507253BYEYAS4",5.51,0.07,MP,Pending,,,6882fd63a974441bb3df93e2,,,"Original Full Carbon Tennis Racket for Professional and Begginer Outdoor Sports Training With String","Sports & Outdoors","EXISTING | APP","957127917 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539225639,a3d2e48c675a4089a8824212a03ff315,"2025-07-22 12:25:58","2025-07-25 23:38:43","2025-07-26 16:01:07",83:12:45,"Shopee PH - CPS",-,"207157123226650 | 2507254JAMCE06",1.94,0.02,MP,Pending,,,687f12d538a2291bb209e450,,,"Easyfit Sandals for Men and Women EVA Clogs Lightweight & Odorless Non-slip Slippers Unisex 36-44","Men Shoes","EXISTING | APP","131895624 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539180129,a331e154a11c4f16b3e6953a31e5147c,"2025-07-24 22:28:11","2025-07-25 01:10:22","2025-07-26 15:31:52",02:42:11,"Shopee ID (Media Buyers) - CPS",-,"207076222271375 | 25072526YK7B0C",5.57,0.08,MP,Pending,,,688242fb5ce9a31b8325262b,,,"Confidence Classic Night M15, L15, XL15",Kesehatan,"EXISTING | APP","193970029 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539238539,a31e33c8f6a34bb585e604b49911f5dc,"2025-07-24 10:09:58","2025-07-25 08:50:51","2025-07-26 16:17:18",22:40:53,"Shopee PH - CPS",-,"207103851266595 | 25072530Q097BE",2.61,0.01,MP,Pending,,,688195f67ea9851b9f22a3bf,,,"H'P High-Quality Flash Memory Driver 2TB/1TB/512GB/256GB/128GB/64GB USB3.0 High-Speed Thumb Driver 8GB/16GB/32GB Metal Waterproo","Computers & Accessories","EXISTING | APP","500245754 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539232739,a03e6adaef984b3983ffbd6f7324779f,"2025-07-25 14:58:20","2025-07-25 17:06:56","2025-07-26 16:09:42",02:08:36,"Shopee PH - CPS",-,"207133616210259 | 2507253VE2BAEA",1.55,0.02,MP,Pending,,,68832b0b8199bc3024a4e12e,,,"Slimming Tea Weight Loss Healthy Care Detox Tea Herbal Diet Colon Cleanser Tea Fat Burning",Health,"EXISTING | APP","974402145 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539230562,9eaa7a23dbe0437ca29bccfffa3250cf,"2025-07-21 13:45:39","2025-07-25 17:46:33","2025-07-26 16:07:14",100:00:54,"Shopee PH - CPS",-,"207135992280595 | 2507253XMVB6KH",0.26,0.00,MP,Pending,,,687dd4032fa9281b9d49b9a8,,,"【MAS】Clear Glass Straw Bent Straight Brush Set Eco friendly Reusable Juice Coffee Smoothie Drinking","Home & Living","EXISTING | APP","1290041486 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539227989,9d12bed47bfc452897cc83c03cf4dc78,"2025-07-25 13:58:15","2025-07-25 20:34:54","2025-07-26 16:04:30",06:36:39,"Shopee PH - CPS",-,"207146094296698 | 250725481XC35G",1.20,0.02,MP,Pending,,,68831cf60be71b1b8f6673a6,,,"Step on Shit Feeling Slippers for Men Summer Outwear 2024 New Indoor Home, Silent Bathroom, Non slip Bathroom, Cool Support for ","Men Shoes","EXISTING | APP","1304046195 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539227994,9d12bed47bfc452897cc83c03cf4dc78,"2025-07-25 13:58:15","2025-07-25 20:34:54","2025-07-26 16:04:30",06:36:39,"Shopee PH - CPS",-,"207146094296698 | 250725481XC35G",1.20,0.02,MP,Pending,,,68831cf60be71b1b8f6673a6,,,"Step on Shit Feeling Slippers for Men Summer Outwear 2024 New Indoor Home, Silent Bathroom, Non slip Bathroom, Cool Support for ","Men Shoes","EXISTING | APP","1304046195 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539237085,9c9f7c41f1b64f19b57b555c28d0b059,"2025-07-20 11:33:43","2025-07-25 12:31:30","2025-07-26 16:15:24",120:57:47,"Shopee PH - CPS",-,"207117089287849 | 2507253D1H1F0B",0.55,0.01,MP,Pending,,,687c639591ddf61ba33cf87d,,,"Gather Strapless Silicone Bra Breathable Mango Shape Self-Adhesive Reusable Invisible Breast Pad Bra Underwear Women","Women Clothes","EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539226110,9c05596141654ab997e9aadb885741aa,"2025-07-25 20:16:29","2025-07-25 21:55:17","2025-07-26 16:01:48",01:38:48,"Shopee PH - CPS",-,"207150916260193 | 2507254CHMXVFH",1.06,0.01,MP,Pending,,,6883759dd62e3b395c9065ba,,,"Organic Skin Japan Fresh & Glow 4x Intensive Whitening Soap 100g or 50g",Beauty,"EXISTING | APP","83248710 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539225354,9bf7f750abf3472ea19d4858ff8880e3,"2025-07-24 17:03:53","2025-07-25 22:51:55","2025-07-26 16:00:37",29:48:02,"Shopee PH - CPS",-,"207154315212218 | 2507254FPXERTG",1.74,0.02,MP,Pending,,,6881f6f9a7ecbc1bb6395d94,,,"LuckyTreasure gadgets and mobile items inside a mysteries Box/pouch","Mobile & Gadgets","EXISTING | APP","1583807433 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235990,9bedbb407af54ab3a286e669ac45eb9c,"2025-07-23 13:36:33","2025-07-25 13:29:28","2025-07-26 16:13:58",47:52:55,"Shopee PH - CPS",-,"207120568228981 | 2507253G96T372",1.20,0.01,MP,Pending,,,688074e19c1aef1baf3781dc,,,"DIY Sewing Kit Detachable Sewing Shoe Repair Tool Leather Craft Kit Tools","Hobbies & Collections","EXISTING | APP","1241837074 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539232168,9af9f8eca50447a8b984f5f09c7d8ba6,"2025-07-24 09:58:40","2025-07-25 16:19:29","2025-07-26 16:09:01",30:20:49,"Shopee PH - CPS",-,"207130768259294 | 2507253SS6A9J8",1.39,0.02,MP,Pending,,,6881934fd6e0cb0bb95a7fee,,,"1pc Professional Stainless Steel Foot File Callus Remover Scraper Pedicure Tools Dead Skin Remove for Heels Feet Hand Care",Beauty,"EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539035102,9abf46e26c364a14bc738bdc30f7a70d,"2025-07-20 08:05:33","2025-07-25 16:58:11","2025-07-26 14:04:37",128:52:38,"Shopee ID (Media Buyers) - CPS",-,"207133091273713 | 2507253UXDQ7UB",1.45,0.02,MP,Pending,,,687c32cca0549d1ba58c4fdb,,,"Hanasui Whitening Gold Serum - Cerah & Glowing Kurangi Bintik Hitam & Lawan Tanda Penuaan 4% Niacinamide & 2% Vitamin C","Perawatan & Kecantikan","EXISTING | APP","129681299 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539035110,9abf46e26c364a14bc738bdc30f7a70d,"2025-07-20 08:05:33","2025-07-25 16:58:11","2025-07-26 14:04:37",128:52:38,"Shopee ID (Media Buyers) - CPS",-,"207133091273713 | 2507253UXDQ7UB",1.45,0.02,MP,Pending,,,687c32cca0549d1ba58c4fdb,,,"Hanasui Serum Vitamin C - Mencerahkan & Pudarkan Bintik Hitam 2% Vitamin C 2% Niacinamide 1% Betaine","Perawatan & Kecantikan","EXISTING | APP","129681299 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539232234,996ee562745545efaf52abe4f8a31141,"2025-07-24 18:03:27","2025-07-25 16:18:21","2025-07-26 16:09:06",22:14:54,"Shopee PH - CPS",-,"207130701293837 | 2507253SQ6ETX7",1.00,0.01,MP,Pending,,,688204ee4d69b91b8fa9f5ad,,,"New Tactical Belt Men's Adjustable Heavy Military Tactical Belt","Fashion Accessories","EXISTING | APP","1148842975 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539095181,9947074f4cbe43f1b16273e2c6f7bda5,"2025-07-24 08:57:07","2025-07-25 13:08:53","2025-07-26 14:40:00",28:11:46,"Shopee ID (Media Buyers) - CPS",-,"207119332280433 | 2507253F4C4DQG",0.34,0.00,MP,Pending,,,688184e24d69b91b8f033c20,,,"Poster PETA DUNIA - Poster edukasi anak peta indonesia, peta asean","Ibu & Bayi","EXISTING | APP","1260546131 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539095186,9947074f4cbe43f1b16273e2c6f7bda5,"2025-07-24 08:57:07","2025-07-25 13:08:53","2025-07-26 14:40:00",28:11:46,"Shopee ID (Media Buyers) - CPS",-,"207119332280433 | 2507253F4C4DQG",0.34,0.00,MP,Pending,,,688184e24d69b91b8f033c20,,,"Poster PETA DUNIA - Poster edukasi anak peta indonesia, peta asean","Ibu & Bayi","EXISTING | APP","1260546131 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539095190,9947074f4cbe43f1b16273e2c6f7bda5,"2025-07-24 08:57:07","2025-07-25 13:08:53","2025-07-26 14:40:00",28:11:46,"Shopee ID (Media Buyers) - CPS",-,"207119332280433 | 2507253F4C4DQG",0.23,0.00,MP,Pending,,,688184e24d69b91b8f033c20,,,"Poster wipe and clean - poster jadwal pelajaran wipeclean - poster azkafun","Ibu & Bayi","EXISTING | APP","1260546131 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539095195,9947074f4cbe43f1b16273e2c6f7bda5,"2025-07-24 08:57:07","2025-07-25 13:08:53","2025-07-26 14:40:00",28:11:46,"Shopee ID (Media Buyers) - CPS",-,"207119332280433 | 2507253F4C4DQG",0.34,0.00,MP,Pending,,,688184e24d69b91b8f033c20,,,"Poster Edukasi Islami Nabi dan Rasul - Poster Belajar mengenal Nabi dan Rosul","Ibu & Bayi","EXISTING | APP","1260546131 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
