"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Publisher Sub ID 5","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
555507724,,"2025-08-23 19:51:28","2025-08-23 21:57:18","TikTok Shop TH (Deeplinkable) - CPS",-,580102200223171720,4.33,0.18,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1732208291077392280,"แหวนมังกร, ของผู้ชาย, หายไป, ครอบงำ, งานฝีมือล่าสุด, งานแกะสลัก, เปิดแหวน, สำหรับผู้ชาย",1732208291077261208,"Lumina Trinkets"
555442444,,"2025-08-23 13:11:22","2025-08-23 15:46:38","TikTok Shop ID - CPS",-,580097896149779957,1.17,0.01,RAMPUP,Pending,,,,,,1729569600556795115,"Kancing sakura polaris ukuran 13mm dan 15 mm isi 144pcs",1729569584221422827,"Awesome Button"
555509004,,"2025-08-23 18:44:37","2025-08-23 21:59:36","TikTok Shop TH (Deeplinkable) - CPS",-,580101477381735635,4.60,0.43,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1732263559383844781,"เคสโทรศัพท์มือถือ เหมาะสำหรับ OPPO Reno11 F ดีไซน์ผีเสื้อระยิบระยับ ดีไซน์เรียบง่ายใหม่ ทำจาก TPU ใส ราคาไม่แพง กันกระแทก กันลื่น ป้องกันลายนิ้วมือ ทนต่อการสึกหรอ",1732263559383779245,kuangbiao
555444492,,"2025-08-23 12:25:53","2025-08-23 15:50:47","TikTok Shop ID - CPS",-,580097369782585165,2.13,0.04,DL_8,Pending,,TTS,ID,OPPO,PUSH,1731394983271892520,"[FLASH SALE] Serum Wajah Glowvea Anti Aging Glowing 30ml Untuk Perawatan Kerutan, Jerawat, Flek Hitam, Kulit Kering Aging Mengencangkan",1731394963913868840,Glowvea.id
555446028,,"2025-08-23 11:50:58","2025-08-23 15:54:16","TikTok Shop ID - CPS",-,580096994897396964,2.93,0.11,OEM3_OPPO_PUSH,Pending,,,,,,1731011765091665479,"Case untuk SAMSUNG A06 A16 A26 A36 A56 Luxury Glitter Softcase free Ring Magsafe Holder",1731011764865107527,KentunG
555446284,,"2025-08-23 11:43:40","2025-08-23 15:54:45","TikTok Shop ID - CPS",-,580096904376256047,3.88,0.13,OEM3_OPPO_PUSH,Pending,,,,,,1730453104185607414,"ANGGISBRND-Cargo Pants Pria Wanita Highwaist Loose Korean Style Jumbo - Celana Kargo Terbaru Kain Katun Casual Panjang Jogger Baggy Santaicargo tali samping Standar",1729635915891246326,"Anggis Brand"
555448076,,"2025-08-23 11:00:48","2025-08-23 15:58:49","TikTok Shop ID - CPS",-,580096430568408407,1.96,0.03,FTK_79,Pending,,TTS,ID,TRANS,PUSH01,1731272146866505465,"30 PCS / 3 Renteng Santan Bubuk - Serbuk Rempah Instan - Spices, Powder, Bawang",1731272122264094457,"MULYO BERKAH"
555448332,,"2025-08-23 10:54:25","2025-08-23 15:59:18","TikTok Shop ID - CPS",-,580096364849301047,0.62,0.02,RAMPUP,Pending,,,,,,1729681610900736818,"ORIGINAL Gelang Kesehatan Anti Step Monel Model Untir Bracelets",1729681610900343602,BOSEMONEL
555454988,,"2025-08-23 15:26:01","2025-08-23 16:15:22","TikTok Shop MY - CPS",-,580099395035563081,4.23,0.15,OEM2_VIVO_PUSH,Pending,,,,,,1729570467022931489,"[Dewasa] [M-7XL] NFL Jersey MUSLIMAH Edisi NFL",1729570460175664673,my.JC
555456012,,"2025-08-23 14:58:24","2025-08-23 16:17:23","TikTok Shop MY - CPS",-,580099083399562920,7.74,0.41,DL_86,Pending,,TTS,MY,,,1729661958179425095,"Mikrofon Lavalier Tanpa Wayar, K6 Ekstra Panjang, 2 dalam 1, Praktikal Baharu, Pengurangan Bunyi, Mudah Alih, Sesuai untuk Rakaman Audio dan Video, Mikrofon Mini, Sesuai untuk Siaran Langsung, Permainan, Telefon, Penghantaran COD dalam masa 24 jam",1729661958179359559,"MOCHO Conbo"
555523340,,"2025-08-23 23:44:13","2025-08-24 02:27:19","TikTok Shop ID - CPS",-,580104986328598492,0.11,0.00,DL_8,Pending,,TTS,ID,OPPO,PUSH,1731113496766219435,"Ikat Rambut Scrunchie Korea Hairband  Scrunchies Gelang Kunciran Cepol Jilbab Lingkar Besar Bulu Lembut",1731113480948778155,MVPMALL
555523596,,"2025-08-23 23:35:50","2025-08-24 02:27:47","TikTok Shop ID - CPS",-,580104885189248696,0.55,0.02,DL_8,Pending,,TTS,ID,OPPO,PUSH,1729760313240881066,"Kacamata Hitam Korea Wanita Tanpa Bingkai Fashion Eyewear Sunglasses",1729760302632765354,"Kacamata Fashions"
555524364,,"2025-08-23 23:12:58","2025-08-24 02:29:27","TikTok Shop ID - CPS",-,580104646503007850,3.94,0.03,DL,Pending,,TTS,ID,OPPO,PUSH,1730784166872646664,"(BIGSIZE)SARUNG AQIL SARUNG WAJADA SARUNG GOYOR SARUNG CAP wanita TERMURAH Santri",1730784160088294408,Zasmin.id
555459084,,"2025-08-23 13:29:22","2025-08-23 16:24:20","TikTok Shop MY - CPS",-,580098057531655487,2.64,0.09,FTK_91,Pending,,TTS,MY,VIVO,PUSH03,1730553248363480139,"Alat Memancing Teleskopik, Kit Penuh, Kekili Memancing Spincast, Joran Pengumpan Gentian Karbon, Kombo Gentian Kaca, Panjang 1.4m-3.6m, Sesuai untuk Perjalanan dan Memancing",1730553248363414603,upkup
555459596,,"2025-08-23 13:14:25","2025-08-23 16:25:29","TikTok Shop MY - CPS",-,580097929436562880,20.38,0.36,OEM3_OPPO_PUSH,Pending,,,,,,1730806841535727194,"MUNIF HIJJAZ COMBO 3 PAPAN BETTER CAFE ARABIC GUM DENGAN BARLI DAN UBI BIT MERAH 30G X 60 SACHET - Coffee KOPI ARABIC GUM HOT SELLING SEDAP",1729556191667717722,"MunifKordial Tanpa Gula Putih"
555459852,,"2025-08-23 13:07:29","2025-08-23 16:26:19","TikTok Shop MY - CPS",-,580097825830700074,3.21,0.15,FTK,Pending,,TTS,MY,OPPO,PUSH,1731854136371741948,"Tapak Mesin Basuh, Universal, Kalis Kejutan, Pad Kaki Stabil, Senyap, Sesuai untuk Meja dan Kerusi",1731854136371676412,sdfvgbhn185ML
555460108,,"2025-08-23 13:00:52","2025-08-23 16:26:47","TikTok Shop MY - CPS",-,580097759626298946,4.46,0.16,OEM2_VIVO_PUSH,Pending,,,,,,1729931022796686850,"Trand88 6V 12V Battery Rechargeable Sealed Lead Acid VRLA Battery Toy Car Bateri Kereta Mainan Motor",1729931048186643970,"Alat DIY"
555460620,,"2025-08-23 12:46:33","2025-08-23 16:27:55","TikTok Shop MY - CPS",-,580097629387261371,1.92,0.07,OEM3_OPPO_PUSH,Pending,,,,,,1729645775472724431,"Size S-XXXL Mama's Comfort Upgraded Quality Nursing Bra Menyusu Maternity Cotton Bra  Ibu  937",1729645723803748815,"Mama's Comfort"
555461644,,"2025-08-23 12:19:45","2025-08-23 16:29:59","TikTok Shop MY - CPS",-,580097334891677133,6.62,0.46,OEM2_VIVO_PUSH,Pending,,,,,,1732118793059075280,"【Barang panas】Perasa isi rumah, hijau dan semula jadi, tiada bahan tambahan, sihat dan selamat, rasa lebih dekat dengan alam semula jadi",1732117216078431440,JagaDiriPro
555461900,,"2025-08-23 12:13:13","2025-08-23 16:30:40","TikTok Shop MY - CPS",-,580097212513093088,2.15,0.19,OEM2_VIVO_PUSH,Pending,,,,,,1731016498890835863,"Almari pakaian aromaterapi, Wangian bunga Bola Rama-rama, 48 setiap pek, kalis cendawan, penghalau serangga, anti serangga, sesuai untuk rumah dan dapur, agen penyahbauan, termasuk kantung",1731016498890770327,"MY city"
555528204,,"2025-08-23 21:30:42","2025-08-24 02:37:14","TikTok Shop ID - CPS",-,580103395431384227,4.18,0.14,DL_8,Pending,,TTS,ID,OPPO,PUSH,1729720131896313647,"Celana Kantor Formal Pria Slim Fit Bahan Wool Premium Hitam Abu Muda Panjang Size 27-38 Muda",1729720189068543791,"HUP HUP HUP"
555462924,,"2025-08-23 11:47:43","2025-08-23 16:32:56","TikTok Shop MY - CPS",-,580096940403361302,1.22,0.03,OEM3_OPPO_PUSH,Pending,,,,,,1732036320310887515,"Reka Bentuk Bersama Labubu, Banyak Keping Penurunan Penuh Tersedia Seluar Kanak-kanak Spider-Man, Marvel, Cetakan Huruf Sejuk, Item Mesti Ada untuk Anak-Anak Kecil",1732036320310559835,Morri2
555463692,,"2025-08-23 11:27:10","2025-08-23 16:34:43","TikTok Shop MY - CPS",-,580096749451904254,5.91,0.18,OEM2_VIVO_PUSH,Pending,,,,,,1729528089962186556,"Adrian's Cadar Super Single Cadar Corak 3-dalam-1 Dilengkapi Katil Premium Berkualiti Premium",1729528090957612860,"Adrian's choice"
555464460,,"2025-08-23 11:05:21","2025-08-23 16:36:18","TikTok Shop MY - CPS",-,580096511509431456,4.70,0.16,OEM3_OPPO_PUSH,Pending,,,,,,1731113150432904509,"【Only9.9】Topeng Muka Buih, Melembapkan, MenambahKelembapan, Mengecilkan Liang Pori,Membersihkan Bintik Hitam Secara MendalamBerbuih Sendiri, Sesuai untuk Kegunaan Muka Face Skincare Wajah tanpa pewangi semua jenis kulit pupur muka",1730655736304076093,"Beauty Star Mall"
555531020,,"2025-08-23 23:16:40","2025-08-24 02:50:33","TikTok Shop MY - CPS",-,580104676004037806,17.74,0.31,FTK_MY_VIVO_PUSH,Pending,,,,,,1729443844612393696,"INNER BESAR / INNER COVER X1R 135 NEW ORIGINAL YAMAHA",1729443844612328160,"Dazoi Speed"
555532556,,"2025-08-23 22:35:02","2025-08-24 02:53:24","TikTok Shop MY - CPS",-,580104178516067604,4.47,0.08,OEM2_VIVO_PUSH,Pending,,,,,,1729513419547903735,"Seluar peluh saiz besar lelaki, seluar sukan kaki lurus kasual, seluar berpotongan longgar yang bergaya, kedai FELE, 4 warna",1729513418894051063,FELE
555468044,,"2025-08-23 09:05:51","2025-08-23 16:44:13","TikTok Shop MY - CPS",-,580095348176553169,4.30,0.13,OEM3_OPPO_PUSH,Pending,,,,,,1729495015470433897,"Topi Hip Hop, Trend Sulaman Huruf Biru Cayler Sons, Fesyen Kasual, Topi Bertepi Rata Bergaya Sukan Hip Hop, Topi Luar Sukan, Topi Lelaki Super, 2025 Internet Panas Baru Popular homebois lelaki pantai",1729495015470368361,"sport love"
555468556,,"2025-08-23 08:51:41","2025-08-23 16:45:06","TikTok Shop MY - CPS",-,580095229012903318,1.89,0.02,FTK,Pending,,TTS,MY,OPPO,PUSH,1732191047085294728,"1Box/48pcs Fancy Erasers School Cartoon Student Fancy Eraser Pensil Pemadam Pokemon Eraser",1732191040767952008,"Easy Packing"
555469068,,"2025-08-23 16:44:10","2025-08-23 16:47:43","TikTok Shop TH (Deeplinkable) - CPS",-,580100234473538700,0.03,0.00,FTK_90,Pending,,TTS,TH,VIVO,PUSH03,1731793534604052567,"KEKE MALL - ขั้วต่อและฮาร์ดแวร์สกรูโอรสษสำหรับบริการหลังการขาย-flash",1731793469553936471,"KEKE MALL"
555534860,,"2025-08-23 21:33:48","2025-08-24 02:57:51","TikTok Shop MY - CPS",-,580103456940918023,2.84,0.10,OEM3_OPPO_PUSH,Pending,,,,,,1730888735552538514,"Unisex Stylish Waffle 220GSM Men T-Shirt Baju Lelaki Casual",1730888654671808402,funfuninmalay
555535116,,"2025-08-23 21:26:13","2025-08-24 02:58:19","TikTok Shop MY - CPS",-,580103375804466487,8.28,0.43,OEM3_OPPO_PUSH,Pending,,,,,,1729594962779540127,"HENNIS HAIR HENNA PASTE Sah solat Henna Dye Hair Dye berminyak tanpa paraben dyeram  butherba",1729594960851143327,"Hennis HQ"
555537420,,"2025-08-23 21:56:17","2025-08-24 03:09:53","TikTok Shop TH (Deeplinkable) - CPS",-,580103740947072825,5.68,0.02,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1731931620752328328,"Premium syrup สูตร BLUE&RED 5 ขวด ไซรัปน้ำเชื่อมเข้มข้น ขนาด 60 มล. (Raspberry Flavorur Syrup) สำหรับเพิ่มความหวานในเครื่องดื่ม",1731931555529131656,"SIXNINE 69 THAILAND"
555079948,,"2025-08-23 02:37:37","2025-08-23 03:01:38","TikTok Shop ID - CPS",-,580093875240273411,0.45,0.01,OEM3_OPPO_PUSH,Pending,,,,,,1732267865318852192,"Perangkap Tikus Jepit Ampuh / Jebakan Tikus / Jepretan Penangkap Tikus Kuat / Mouse Trap Plastik Hitam",1732267674764871264,GirlsDailyStore
555473164,,"2025-08-23 12:56:33","2025-08-23 16:56:57","TikTok Shop TH (Deeplinkable) - CPS",-,580097699722200221,8.03,0.15,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1731472588032541965,"กางเกงนักเรียนชาย ไซซ์พิเศษ  สีกากี กางเกงประถม กางเกงมัธยม ผ้าเนื้อหนา มีบิลเบิกรร.️รหัส : TB  TNP-Thanapand (ฐานะภัณฑ์)  (SIZE:ความยาวxเอว)",1729652149274708237,ฐานะภัณฑ์
555473420,,"2025-08-23 12:41:26","2025-08-23 16:57:26","TikTok Shop TH (Deeplinkable) - CPS",-,580097577390605745,1.08,0.03,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1731431324916090327,"BinFashion เข็มขัดยุทธวิธี ไม่ต้องเจาะรูแบบ เรียบไม่ต้องเจาะรู ไม่ลอก สำหรับผู้ชาย แฟชั่นส ความยาว 125ซม. #Q8863",1731431167338317271,BinFashion168
555473676,,"2025-08-23 12:27:04","2025-08-23 16:57:53","TikTok Shop TH (Deeplinkable) - CPS",-,580097404412593617,1.80,0.06,FTK_90,Pending,,TTS,TH,VIVO,PUSH03,1731538955664852853,"มีดกำจัดกระดูก KIRA พร้อมหัวมังกร ใบมีดปลอม มีดหั่น เหมาะสำหรับตัดกระดูกและเนื้อ มีฝาปิดหนัง",1732296702235216757,"KIRA Home Life Store"
555080972,,"2025-08-23 01:12:38","2025-08-23 03:03:29","TikTok Shop ID - CPS",-,580093505505166689,0.95,0.05,DL,Pending,,TTS,ID,OPPO,PUSH,1729571723392813508,"Celana dalam wanita berpinggang tengah renda CD Dinas Malam Pakian Dalam Wanita Brukat Halus",1729571721857042884,Misan
555474956,,"2025-08-23 11:21:29","2025-08-23 17:00:38","TikTok Shop TH (Deeplinkable) - CPS",-,580096687955018970,7.38,0.30,FTK_90,Pending,,TTS,TH,VIVO,PUSH03,1731809856933563385,"ชุดตะขอถักโครเชต์ แฮนด์เมด DIY สําหรับผู้เริ่มต้น 58/55 ชิ้น ต่อชุด ชุดถักโครเชต์เริ่มต้น สําหรับผู้ใหญ่ชุดเริ่มต้นถัก",1731809805323439097,Uasiterg
555083276,,"2025-08-23 01:39:39","2025-08-23 03:07:46","TikTok Shop MY - CPS",-,580093631802017211,7.35,0.13,FTK,Pending,,TTS,MY,OPPO,PUSH,1731673002907764388,"Baju Renang Dua Keping untuk Wanita, Gaya Konservatif, dengan Lengan Panjang dan Seluar Panjang, untuk Perlindungan Matahari, Set Tiga Keping Mata Air Panas, Sut Selam Obor-obor Baharu ,Swimwear",1731673002907633316,CiaMirage
555476748,,"2025-08-23 09:36:19","2025-08-23 17:04:30","TikTok Shop TH (Deeplinkable) - CPS",-,580095595853612439,1.14,0.05,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1730728581008951830,"หลาย อเนกประสงค์ หลายสี สแตนเลส คลิปถุงเท้า ราวตากผ้า คลิปหลาย สำหรับใช้ในบ้าน แขวนเสื้อผ้า ป้องกันลม อเนกประสงค์ ตากผ้า ไม้แขวนเสื้อ แขวนผ้า",1730717301324679702,"HIGH SELECT.TH"
555477260,,"2025-08-23 08:54:28","2025-08-23 17:05:48","TikTok Shop TH (Deeplinkable) - CPS",-,580095253769913551,3.41,0.08,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1732210643300877989,"ลูกค้าใหม่ 1 บาท ขอบิลใบเสร็จได้!! ️รองเท้านักเรียนยี่ห้อ MASHARE M205 / F205  ไซส์ 31-44 มีของพร้อมส่ง คําแนะนําการขายที่ร้อนแรงในเดือนนี้",1732210570234398373,YANGZgsgsgsdg
555084812,,"2025-08-23 00:25:52","2025-08-23 03:10:26","TikTok Shop MY - CPS",-,580093179376600320,4.65,0.08,OEM2_VIVO_PUSH,Pending,,,,,,1731868174702381053,"Sut Lengan Panjang Wafel, Kemeja-T Musim Bunga dan Musim Luruh Lelaki, Pakaian Baru Bergaya, Set Sweater, Sukan Kasual, Longgar",1731868174701004797,"Li Qingyang Shop7"
555085068,,"2025-08-23 00:15:41","2025-08-23 03:10:57","TikTok Shop MY - CPS",-,580093110510978427,5.20,0.07,OEM3_OPPO_PUSH,Pending,,,,,,1729488971269178717,"T-Shirt BAGGY TERKINI kod NAILI",1729486356252886365,chebulat
555086092,,"2025-08-23 01:31:29","2025-08-23 03:12:44","TikTok Shop TH (Deeplinkable) - CPS",-,580093601091126946,0.93,0.03,FTK_90,Pending,,TTS,TH,VIVO,PUSH03,1731576410510361756,"หน้ากากอนามัย ผู้ใหญ่ งานปั้มลายการ์ตูน 1ห่อ10ชิ้น",1731175427564013724,"Lucky Star A"
555088652,,"2025-08-23 07:46:53","2025-08-23 08:31:52","TikTok Shop ID - CPS",-,580094785296892943,0.98,0.07,DL,Pending,,TTS,ID,OPPO,PUSH,1731794000040199195,"1 Pasang Anting Titanium Wanita Premium | Anti Karat & Luntur & Tahan Lama Dapat dipakai saat mandi",1731793704000193563,"LuxeVibe Accessories"
555482892,,"2025-08-23 20:07:13","2025-08-23 21:02:02","TikTok Shop ID - CPS",-,580102425280022253,0.75,0.03,FTK_56,Pending,,TTS,ID,XIAOMI,PUSH,1730412552136197830,"KUNCI SOK T KECIL 8-10-12MM Cocok Untuk Sepeda Motor Dan Mobil Kunci Pas Segi Enam",1730412552586364614,"RUSA MAJU"
555090445,,"2025-08-23 06:18:57","2025-08-23 08:35:35","TikTok Shop ID - CPS",-,580094369267877705,0.48,0.02,FTK_56,Pending,,TTS,ID,XIAOMI,PUSH,1729557860405511608,"Kacamata Hitam Anak Fashion Anak Kacamata Hitam Unisex High Quality P Shop",1729557860405183928,"pingkin shop"
555485709,,"2025-08-23 19:05:19","2025-08-23 21:07:22","TikTok Shop ID - CPS",-,580101710733084183,1.95,0.07,OEM3_OPPO_PUSH,Pending,,,,,,1729857679025277556,"[FYC] Secret Clean Propolis NEW Feminine Care Package (2pcs) - Sabun Miss V anti bau, keputihan, gatal - Sabun wangi miss v tanpa alkohol - Sabun area intim - Sabun keset miss v",1729857679025212020,"Secret Clean"
555487245,,"2025-08-23 18:27:58","2025-08-23 21:10:23","TikTok Shop ID - CPS",-,580101291530880665,2.71,0.06,RAMPUP,Pending,,,,,,1730752876343560164,"Buket Bisa ditempel apa saja Buket terbaru buket praktis Hadiah",1730752898646247396,"bouquet mahardika"
555487501,,"2025-08-23 18:20:53","2025-08-23 21:10:42","TikTok Shop ID - CPS",-,580101236387907311,3.32,0.03,RAMPUP,Pending,,,,,,1730838194739971729,"COD (HALAL)Taiko Krezz 500g/1000g  Keripik Gurita Octopus Roasted Snack camilan/makanan kembung/ puffed, citarasa baik, renyah dan lezat, makanan puffed daribahan baku berkualitas Food Kripik Cemilan Pedas Crispy Chips Ayam",1730838201112561297,"Toko Snackku"
555095565,,"2025-08-23 08:39:03","2025-08-23 08:46:42","TikTok Shop TH (Deeplinkable) - CPS",-,580095127354443065,2.13,0.07,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1730963369525938878,"สายสะพายเครื่องพ่นยา 767 รุ่น!!สายคู่ลายสก๊อต เกรดหนานุ่ม ลดความเมื่อยล้า สายสะพาย เครื่องตัดหญ้าครบชุดพร้อมส่งปลายทาง!!",1730963394565147326,"BT- BIGT"
555096589,,"2025-08-23 06:09:53","2025-08-23 08:48:45","TikTok Shop TH (Deeplinkable) - CPS",-,580094332828746854,12.42,0.16,FTK,Pending,,TTS,TH,VIVO,PUSH_02,1729633520156379451,"กางเกงยีนส์ชาย กางเกงยีนส์ผู้ชาย 28-44 กางเกงยีนส์ขายาว กางเกงยีนส์ผ้าฟอกนิ่มผ้าล้างน้ำทรงขากระบอก เป้าแบบกระดุม ยีน",1729584018293623099,ยีนส์ดีดี
555096845,,"2025-08-23 04:47:23","2025-08-23 08:49:13","TikTok Shop TH (Deeplinkable) - CPS",-,580094162753980183,1.62,0.03,FTK_90,Pending,,TTS,TH,VIVO,PUSH03,1732138878550837893,"FOR เคส , สำหรับ OPPO Reno 12 Pro 5G และ Reno 12 5G, เคสนิ่ม, ตัวป้องกันซิลิโคน, กันกระแทก, ดีไซน์ใหม่, สวยงาม, MYBSWX01",1732138878550641285,DY3C
555490573,,"2025-08-23 16:52:56","2025-08-23 21:16:36","TikTok Shop ID - CPS",-,580100304582182487,0.37,0.00,DL,Pending,,TTS,ID,OPPO,PUSH,1731054278670190498,"HANDSFREE / HEADSET SUPER BASS",1731054288047671202,"889 acc"
555491853,,"2025-08-23 16:18:43","2025-08-23 21:18:53","TikTok Shop ID - CPS",-,580099982114916147,0.68,0.02,DL,Pending,,TTS,ID,OPPO,PUSH,1729793461411153183,"Kaos Kaki Jempol  Muslim Wanita Dewasa Polos Panjang Warna Warni",1729793310382589215,windapradita
555493645,,"2025-08-23 15:32:51","2025-08-23 21:22:02","TikTok Shop ID - CPS",-,580099426995570016,0.89,0.02,RAMPUP,Pending,,,,,,1731116677889623850,"Sendal bergaya mode dengan berbagai pola, nyaman dipakai di dalam dan luar ruangan, anti-selip.",1731116681953117994,"BSS MALL"
555494413,,"2025-08-23 21:05:38","2025-08-23 21:28:43","TikTok Shop MY - CPS",-,580103133405873943,2.81,0.14,OEM3_OPPO_PUSH,Pending,,,,,,1729615462352980326,"Armored Warrior Sandal Budak Lelaki Antiskid Soft Soled Kasut Budak Boy Sandal Girl Sandal Kids Shoes Beach Sandals S018",1729615462698092902,SuperboyMY
555495949,,"2025-08-23 20:29:01","2025-08-23 21:31:30","TikTok Shop MY - CPS",-,580102686538368331,5.42,0.28,OEM3_OPPO_PUSH,Pending,,,,,,1730639618925954175,"KAMASSI Gelang Bentuk Hati Wanita Keluli tahan karat Hipoalergenik tidak pudar tidak tertanggal kalis air [Kotak hadiah percuma*1] B2085",1730639618925888639,KAMASSI.MY
555499533,,"2025-08-23 18:55:08","2025-08-23 21:38:06","TikTok Shop MY - CPS",-,580101590507358205,1.64,0.06,OEM3_OPPO_PUSH,Pending,,,,,,1731212387495151454,"Gaun Duyung, Saiz Besar (150kg), Gaya Elegan Lembut, Leher Persegi Seksi, Pinggang Perancis, Menyanjung Badan, Panjang, 3472 Orang Kumpul Casual Dresses Dusty Pink",1731212428051646302,CHENJIUJIU
555500557,,"2025-08-23 18:26:33","2025-08-23 21:39:48","TikTok Shop MY - CPS",-,580101282526103168,0.31,0.01,OEM3_OPPO_PUSH,Pending,,,,,,1729753984391808988,"KILAAP - Black Plastic Coating, Plastic Restorer, Body Coating, Leather Coating, Tyre wax (4in1 Coating) - Hitamkan Inner Plastik Motor & Kereta",1729754027419994076,BraderCoat
555501325,,"2025-08-23 18:06:08","2025-08-23 21:41:02","TikTok Shop MY - CPS",-,580101088151308230,0.23,0.01,OEM2_VIVO_PUSH,Pending,,,,,,1732031533106759588,"Soket AC-04, 250V, 10A, 3-pin, Dengan Telinga, Untuk Kereta Elektrik dan Komputer, Soket Kuasa",1732031533106694052,"KING Store"
555502349,,"2025-08-23 17:36:48","2025-08-23 21:42:58","TikTok Shop MY - CPS",-,580100760750884104,2.35,0.11,FTK_91,Pending,,TTS,MY,VIVO,PUSH03,1732167526669715232,"Pelekat Cermin Cermin Kereta, Percaya pada Tuhan, Pelekat Motosikal, Hiasan, Pelekat Dalaman Badan Kereta",1732167526669518624,MurahMania-ML
555502605,,"2025-08-23 17:29:23","2025-08-23 21:43:28","TikTok Shop MY - CPS",-,580100728687658864,5.68,0.26,OEM3_OPPO_PUSH,Pending,,,,,,1730784313802130990,"【Beli 1 percuma 1.】Gusi bengkak dan sakit gigi,semburan mulut,sakit gigi boleh menghentikan kaviti, gigi terbakar, dan kaviti.",1729558052409804334,"Boutique Store - Richard"
555504141,,"2025-08-23 16:44:09","2025-08-23 21:46:04","TikTok Shop MY - CPS",-,580100222301013489,2.82,0.08,FTK,Pending,,TTS,MY,OPPO,PUSH,1730555720179025499,"LASA 900ml 304 Stainless Steel Handheld Thermos Insulated Vacuum Tumbler Mug Hot Cold Bottle with Straw Handle Kitchenware",1730555759210104411,"MEI SUPER MART"
555440141,,"2025-08-23 14:05:45","2025-08-23 15:41:45","TikTok Shop ID - CPS",-,580098537485338006,0.92,0.02,FTK_79,Pending,,TTS,ID,TRANS,PUSH01,1729577274556255001,"Isi 12 , kaos singlet baby seri warna usia 0-5 tahun Katun Perempuan Bayi Newborn Cewek",1729577272835017497,dailyunderware
555506701,,"2025-08-23 20:45:31","2025-08-23 21:55:25","TikTok Shop TH (Deeplinkable) - CPS",-,580102856969914203,4.68,0.18,FTK_90,Pending,,TTS,TH,VIVO,PUSH03,1731748438315402266,"ปั๊มเท้าความดันสูง, ปั๊มไฟฟ้า, สำหรับจักรยาน, รถจักรยานยนต์ในบ้าน, ขนาดเล็กและพกพาได้, [COD], จัดส่ง 24 ชั่วโมง",1731748438315336730,Gallop-TH
555506957,,"2025-08-23 20:32:02","2025-08-23 21:55:53","TikTok Shop TH (Deeplinkable) - CPS",-,580102707226576260,3.03,0.10,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1730871407290321421,"เครื่องประดับผม, ซาลาเป้าตาข่ายกุทัณฑ์คลาสสิก, สำหรับผู้หญิงและเด็กผู้หญิง, แฟชั่น, ปิ่นปักผม, งานลูกไม้, ที่เก็บผมสำหรับธนาคารและจัดเลี้ยง ,",1730871407290255885,AtoZa
555442701,,"2025-08-23 13:05:10","2025-08-23 15:47:18","TikTok Shop ID - CPS",-,580097817317574029,1.36,0.04,DL,Pending,,TTS,ID,OPPO,PUSH,1731324471755310486,"(COD) fleksol penghilang flek tebal/fleksol menghilangkan noda hitam",1731324472484595094,Ihsan.shop11
555509005,,"2025-08-23 18:44:35","2025-08-23 21:59:36","TikTok Shop TH (Deeplinkable) - CPS",-,580101477862507978,48.31,2.28,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1730471746786265220,"USEE Y20 yoosee ip  กล้องสองเลนส์  WiFi หน้งจอ คู่2กล้อง HD 5ล้าน พิกเชล กลงคืนภาพสี กล้อง วงจรปิดไร้สา CCTV",1730471613805201540,"YOOSEE CCTV"
555509517,,"2025-08-23 18:17:07","2025-08-23 22:00:34","TikTok Shop TH (Deeplinkable) - CPS",-,580101206903522554,12.05,0.04,FTK,Pending,,TTS,TH,OPPO,PUSH_02,1729431740085734223,"Liqui Moly Air Flow Senser Cleaner น้ำยาทำความสะอาดระบบเซ็นเซอร์แอร์โฟร์ 200ml.",1729431740300823375,"RS Motorsports"
555444749,,"2025-08-23 12:18:47","2025-08-23 15:51:27","TikTok Shop ID - CPS",-,580097314832876657,15.07,0.36,FTK,Pending,,TTS,ID,OPPO,PUSH_02,1730807585239762840,"Rok Span Basic Rok Wanita Bahan Katun Rok Kerja Formal Rok Span Sekolah Rok Koreanstyle",1729767825788536728,EASY.COLECTION
555446797,,"2025-08-23 11:31:10","2025-08-23 15:55:52","TikTok Shop ID - CPS",-,580096770203682029,0.49,0.00,FTK_79,Pending,,TTS,ID,TRANS,PUSH01,1730521611090232944,"PROMO TERMURAH SAPU IJUK LANTAI",1730521627510343280,TOKOJIDI
